id,quarter,timestamp,price_doc,kremlin_km,full_sq,life_sq,kitch_sq,floor,max_floor,sub_area,okurg_district
6445,Q1-13,2013-03-12,4234060,20.66681407,53.0,53.0,7.71844660194,5.0,6.0,Poselenie Sosenskoe,Novomoskovsky 
6446,Q1-13,2013-03-12,5850000,16.64223035,37.0,19.0,5.24137931034,7.0,9.0,Chertanovo Juzhnoe,Southern 
6447,Q1-13,2013-03-13,3204000,24.02320159,36.0,36.0,10.3636363636,3.0,5.0,Poselenie Sosenskoe,Novomoskovsky 
6448,Q1-13,2013-03-13,13505310,15.16022466,79.0,79.0,18.0571428571,9.0,17.0,Severnoe Tushino,North Western 
6449,Q1-13,2013-03-13,5750000,9.492381867,49.0,32.0,11.2941176471,1.0,5.0,Preobrazhenskoe,Eastern 
6450,Q1-13,2013-03-13,4800000,16.91588466,38.0,21.1587301587,4.57486057486,12.0,16.0,Poselenie Mosrentgen,Novomoskovsky 
6451,Q1-13,2013-03-13,6517253,13.01658402,40.0,40.0,8.96551724138,6.0,17.0,Pokrovskoe Streshnevo,North Western 
6452,Q1-13,2013-03-13,6400000,15.71897614,45.0,24.2799539171,7.28398617512,4.0,9.0,Severnoe Tushino,North Western 
6453,Q1-13,2013-03-13,6453216,19.6919043,79.0,75.1774193548,19.7835314092,5.0,9.0,Nekrasovka,South Eastern 
6454,Q1-13,2013-03-13,5500000,17.35216619,38.0,20.0,6.82692307692,14.0,17.0,Solncevo,Western 
6455,Q1-13,2013-03-13,5000000,10.28660518,38.0,19.0,5.27777777778,13.0,14.0,Ljublino,South Eastern 
6456,Q1-13,2013-03-13,5497184,19.76393757,61.0,61.0,18.3,17.0,22.0,Nekrasovka,South Eastern 
6457,Q1-13,2013-03-13,6453216,19.76393757,79.0,79.0,23.7,13.0,14.0,Nekrasovka,South Eastern 
6458,Q1-13,2013-03-13,3055936,26.04356332,36.0,36.0,4.42105263158,3.0,17.0,Poselenie Shherbinka,Novomoskovsky 
6459,Q1-13,2013-03-13,3839320,25.59597356,38.0,19.3220338983,6.17231638418,8.0,13.0,Poselenie Voskresenskoe,Novomoskovsky 
6460,Q1-13,2013-03-13,4736320,25.59597356,60.0,30.5084745763,9.74576271186,1.0,4.0,Poselenie Voskresenskoe,Novomoskovsky 
6461,Q1-13,2013-03-13,11147240,15.26262209,67.0,67.0,15.3142857143,9.0,17.0,Severnoe Tushino,North Western 
6462,Q1-13,2013-03-13,11200000,12.89257618,68.0,44.0,10.2325581395,6.0,17.0,Babushkinskoe,North Eastern 
6463,Q1-13,2013-03-13,5300000,15.37757882,34.0,19.7,3.64814814815,12.0,16.0,Losinoostrovskoe,North Eastern 
6464,Q1-13,2013-03-13,6650000,11.85949883,40.0,20.0,7.66666666667,7.0,10.0,Ljublino,South Eastern 
6465,Q1-13,2013-03-13,5711360,19.76393757,64.0,64.0,19.2,17.0,20.0,Nekrasovka,South Eastern 
6466,Q1-13,2013-03-13,5479336,19.76393757,61.0,61.0,18.3,13.0,17.0,Nekrasovka,South Eastern 
6467,Q1-13,2013-03-13,6875000,18.50992866,49.0,31.5,10.0227272727,11.0,17.0,Birjulevo Vostochnoe,Southern 
6468,Q1-13,2013-03-13,11800000,12.97989559,60.0,34.4166666667,9.17777777778,3.0,9.0,Krylatskoe,Western 
6469,Q1-13,2013-03-13,9650000,6.863647409,56.0,37.0,8.80952380952,4.0,9.0,Kotlovka,South Western 
6470,Q1-13,2013-03-13,6517253,13.01658402,40.0,40.0,8.96551724138,8.0,17.0,Pokrovskoe Streshnevo,North Western 
6471,Q1-13,2013-03-13,4700000,14.00729817,31.0,17.0,5.12575757576,4.0,5.0,Beskudnikovskoe,Northern 
6472,Q1-13,2013-03-13,5000000,2.604012314,17.0,11.078125,2.63764880952,5.0,9.0,Tverskoe,Central 
6473,Q1-13,2013-03-13,5500000,8.778002788,35.0,19.0,4.22222222222,11.0,12.0,Rostokino,North Eastern 
6474,Q1-13,2013-03-13,5000000,27.15956596,40.0,16.5952380952,7.75432256236,16.0,17.0,Poselenie Shherbinka,Novomoskovsky 
6475,Q1-13,2013-03-13,6383300,20.66681407,82.0,82.0,11.9417475728,6.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6476,Q1-13,2013-03-13,9200000,6.623157659,49.0,28.4178082192,9.98463532025,7.0,9.0,Ostankinskoe,North Eastern 
6477,Q1-13,2013-03-14,8025000,3.53759075,38.0,21.8720930233,3.90573089701,11.0,17.0,Mar'ina Roshha,North Eastern 
6478,Q1-13,2013-03-14,3650000,6.57350841,44.0,27.0,5.86956521739,5.0,17.0,Sokolinaja Gora,Eastern 
6479,Q1-13,2013-03-14,6330996,20.54946417,74.0,70.9589041096,19.1780821918,13.0,17.0,Nekrasovka,South Eastern 
6480,Q1-13,2013-03-14,5000000,16.74489231,32.0,20.0,3.7037037037,1.0,9.0,Zjablikovo,Southern 
6481,Q1-13,2013-03-14,5650000,11.78918727,32.0,20.3636363636,3.51097178683,9.0,12.0,Kuz'minki,South Eastern 
6482,Q1-13,2013-03-14,6453216,19.76393757,79.0,79.0,23.7,17.0,22.0,Nekrasovka,South Eastern 
6483,Q1-13,2013-03-14,3823276,0.072896553,50.0,50.0,10.8333333333,5.0,17.0,Tverskoe,Central 
6484,Q1-13,2013-03-14,5980000,36.35560764,59.0,59.0,15.7333333333,6.0,17.0,Krjukovo,Zelenograd 
6485,Q1-13,2013-03-14,10298750,17.94890404,82.0,62.9302325581,17.699127907,15.0,17.0,Mitino,North Western 
6486,Q1-13,2013-03-14,8700000,6.813863848,52.0,42.0,9.54545454545,5.0,14.0,Filevskij Park,Western 
6487,Q1-13,2013-03-14,2000000,9.434274868,45.0,36.5,6.51785714286,3.0,5.0,Horoshevo-Mnevniki,North Western 
6488,Q1-13,2013-03-14,8300000,16.84703764,54.0,42.5,11.953125,3.0,9.0,Lianozovo,North Eastern 
6489,Q1-13,2013-03-14,3676650,24.02320159,38.0,38.0,10.9393939394,3.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6490,Q1-13,2013-03-14,6000000,11.83134255,47.0,27.0,5.82763975155,1.0,5.0,Veshnjaki,Eastern 
6491,Q1-13,2013-03-14,6600000,17.75591825,35.0,20.9801136364,8.46565988836,16.0,17.0,Jasenevo,South Western 
6492,Q1-13,2013-03-14,4112800,20.66681407,48.0,48.0,6.99029126214,6.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6493,Q1-13,2013-03-14,10096509,12.96798164,78.0,50.32839963,11.1840888067,10.0,17.0,Chertanovo Severnoe,Southern 
6494,Q1-13,2013-03-14,4074000,19.76393757,40.0,40.0,12.0,3.0,5.0,Nekrasovka,South Eastern 
6495,Q1-13,2013-03-14,6453216,19.6919043,79.0,75.1774193548,19.7835314092,13.0,14.0,Nekrasovka,South Eastern 
6496,Q1-13,2013-03-14,9000000,15.09118944,53.0,32.0,7.11111111111,15.0,16.0,Jasenevo,South Western 
6497,Q1-13,2013-03-14,10096509,16.78401144,78.0,78.0,12.0,11.0,17.0,Chertanovo Juzhnoe,Southern 
6498,Q1-13,2013-03-14,6300000,9.254280551,38.0,19.2682926829,7.70731707317,4.0,5.0,Perovo,Eastern 
6499,Q1-13,2013-03-14,7600000,3.676181522,45.0,30.0,7.94117647059,5.0,9.0,Taganskoe,Central 
6500,Q1-13,2013-03-14,13800000,17.94530529,70.0,40.0172413793,11.7697768763,14.0,17.0,Solncevo,Western 
6501,Q1-13,2013-03-14,10144269,19.43298935,82.0,49.5705064548,13.2188017213,11.0,15.0,Mitino,North Western 
6502,Q1-13,2013-03-14,8800000,11.43274421,58.0,33.5,11.1666666667,22.0,25.0,Kuncevo,Western 
6503,Q1-13,2013-03-14,12550000,6.679916243,64.0,43.0,10.2380952381,7.0,17.0,Kotlovka,South Western 
6504,Q1-13,2013-03-14,4258422,24.39299673,44.0,44.0,13.2,23.0,25.0,Poselenie Vnukovskoe,Novomoskovsky 
6505,Q1-13,2013-03-14,6000000,18.29930838,38.0,22.4102564103,4.35677655678,8.0,12.0,Solncevo,Western 
6506,Q1-13,2013-03-14,5170000,10.4581228,31.0,18.4512195122,4.61280487805,3.0,9.0,Koptevo,Northern 
6507,Q1-13,2013-03-14,11614001,14.8947903,89.0,89.0,17.9781113196,17.0,22.0,Chertanovo Central'noe,Southern 
6508,Q1-13,2013-03-14,10500000,2.103174644,48.0,30.0,7.89473684211,5.0,12.0,Meshhanskoe,Central 
6509,Q1-13,2013-03-14,4600000,14.57192882,26.0,15.8888888889,2.33660130719,7.0,9.0,Caricyno,Southern 
6510,Q1-13,2013-03-14,14500000,7.640407131,75.0,44.5,10.1136363636,17.0,22.0,Filevskij Park,Western 
6511,Q1-13,2013-03-14,6664676,20.54946417,73.0,70.0,18.9189189189,11.0,17.0,Nekrasovka,South Eastern 
6512,Q1-13,2013-03-15,8850000,17.22088243,53.0,32.0,9.0,10.0,16.0,Chertanovo Juzhnoe,Southern 
6513,Q1-13,2013-03-15,4456552,15.86904434,54.0,54.0,14.1090225564,8.0,17.0,Zapadnoe Degunino,Northern 
6514,Q1-13,2013-03-15,11371500,11.38742175,56.0,32.4210526316,6.30409356725,21.0,22.0,Ochakovo-Matveevskoe,Western 
6515,Q1-13,2013-03-15,5500000,12.53818856,38.0,20.4491525424,6.01445663011,3.0,12.0,Mar'ino,South Eastern 
6516,Q1-13,2013-03-15,3750000,4.853945818,53.0,34.0,6.73333333333,5.0,17.0,Basmannoe,Central 
6517,Q1-13,2013-03-15,9000000,12.5831997,56.0,30.0,7.5,14.0,16.0,Ochakovo-Matveevskoe,Western 
6518,Q1-13,2013-03-15,3809190,19.76393757,37.0,37.0,11.1,17.0,25.0,Nekrasovka,South Eastern 
6519,Q1-13,2013-03-15,7100000,8.424928043,55.0,27.7142857143,10.3928571429,5.0,9.0,Perovo,Eastern 
6520,Q1-13,2013-03-15,9400000,7.350465308,55.0,31.0,7.38095238095,2.0,4.0,Kotlovka,South Western 
6521,Q1-13,2013-03-15,5412360,25.59597356,61.0,31.0169491525,9.9081920904,4.0,5.0,Poselenie Voskresenskoe,Novomoskovsky 
6522,Q1-13,2013-03-15,4177596,19.71690301,44.0,44.0,22.0,2.0,17.0,Nekrasovka,South Eastern 
6523,Q1-13,2013-03-15,8500000,10.82779527,77.0,45.0,10.2272727273,1.0,9.0,Rjazanskij,South Eastern 
6524,Q1-13,2013-03-15,6253471,23.37369741,70.0,70.0,20.5882352941,13.0,17.0,Poselenie Moskovskij,Novomoskovsky 
6525,Q1-13,2013-03-15,7250000,8.71295154,46.0,25.0,5.55555555556,6.0,9.0,Rostokino,North Eastern 
6526,Q1-13,2013-03-15,6700000,16.241649,43.0,28.0,7.72413793103,6.0,9.0,Chertanovo Juzhnoe,Southern 
6527,Q1-13,2013-03-15,4078880,20.66681407,48.0,48.0,6.99029126214,4.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6528,Q1-13,2013-03-15,7600000,15.01059889,39.0,22.1481481481,5.78312757202,14.0,17.0,Hovrino,Northern 
6529,Q1-13,2013-03-15,4074000,19.76393757,40.0,40.0,12.0,8.0,17.0,Nekrasovka,South Eastern 
6530,Q1-13,2013-03-15,4319500,25.59597356,43.0,21.8644067797,6.98446327684,14.0,17.0,Poselenie Voskresenskoe,Novomoskovsky 
6531,Q1-13,2013-03-15,2000000,9.551328918,30.0,19.5,3.03571428571,9.0,12.0,Lomonosovskoe,South Western 
6532,Q1-13,2013-03-15,7638823,18.7528432,63.0,59.0625,10.3858695652,4.0,17.0,Mitino,North Western 
6533,Q1-13,2013-03-15,6453216,19.76393757,75.0,75.0,22.5,9.0,12.0,Nekrasovka,South Eastern 
6535,Q1-13,2013-03-16,10925000,3.856089903,46.0,29.0,7.63157894737,5.0,16.0,Meshhanskoe,Central 
6536,Q1-13,2013-03-16,11480900,11.38742175,58.0,33.5789473684,6.52923976608,15.0,17.0,Ochakovo-Matveevskoe,Western 
6537,Q1-13,2013-03-16,5657816,19.76393757,63.0,63.0,18.9,17.0,22.0,Nekrasovka,South Eastern 
6538,Q1-13,2013-03-16,15350000,9.238679254,84.0,42.5,23.6111111111,8.0,12.0,Rjazanskij,South Eastern 
6539,Q1-13,2013-03-16,8500000,15.8337221,63.0,46.0,12.2666666667,2.0,9.0,Orehovo-Borisovo Severnoe,Southern 
6540,Q1-13,2013-03-16,6208000,25.73525569,65.0,33.7662337662,9.8828001267,8.0,17.0,Poselenie Voskresenskoe,Novomoskovsky 
6542,Q1-13,2013-03-16,3160355,26.83346869,40.0,40.0,10.8108108108,17.0,19.0,Poselenie Shherbinka,Novomoskovsky 
6543,Q1-13,2013-03-16,9393364,12.31535273,50.0,50.0,11.6279069767,3.0,17.0,Babushkinskoe,North Eastern 
6544,Q1-13,2013-03-16,6800000,13.35191855,38.0,19.0,5.42857142857,8.0,12.0,Juzhnoe Medvedkovo,North Eastern 
6545,Q1-13,2013-03-16,2000000,14.14359951,42.0,26.0,6.88771929825,5.0,9.0,Severnoe Izmajlovo,Eastern 
6546,Q1-13,2013-03-16,14026400,13.01658402,89.0,89.0,19.9482758621,4.0,9.0,Pokrovskoe Streshnevo,North Western 
6547,Q1-13,2013-03-16,3258980,19.92881447,33.0,32.2208333333,7.67162698413,2.0,4.0,Poselenie Sosenskoe,Novomoskovsky 
6548,Q1-13,2013-03-16,16000000,21.32932674,96.0,49.4919151994,9.41185234809,3.0,17.0,Kurkino,North Western 
6549,Q1-13,2013-03-16,10300000,10.44686984,64.0,34.0666666667,5.96166666667,10.0,12.0,Ochakovo-Matveevskoe,Western 
6550,Q1-13,2013-03-16,3434386,24.34442477,36.0,36.0,7.82608695652,15.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
6551,Q1-13,2013-03-16,4862251,24.34442477,60.0,60.0,13.0434782609,15.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
6552,Q1-13,2013-03-18,9100000,9.028611399,55.0,37.0,6.0,6.0,9.0,Horoshevo-Mnevniki,North Western 
6553,Q1-13,2013-03-18,3522500,21.60973301,34.0,34.0,6.02404181185,15.0,25.0,Poselenie Sosenskoe,Novomoskovsky 
6554,Q1-13,2013-03-18,5589799,19.76393757,58.0,58.0,17.4,15.0,17.0,Nekrasovka,South Eastern 
6555,Q1-13,2013-03-18,3951780,20.54946417,38.0,36.4383561644,9.84820436875,9.0,17.0,Nekrasovka,South Eastern 
6556,Q1-13,2013-03-18,6533920,19.6919043,84.0,79.935483871,21.0356536503,13.0,17.0,Nekrasovka,South Eastern 
6557,Q1-13,2013-03-18,14300000,2.619154249,54.0,34.0,7.49652777778,8.0,11.0,Dorogomilovo,Western 
6558,Q1-13,2013-03-18,3951780,19.6919043,38.0,36.1612903226,9.51612903226,16.0,17.0,Nekrasovka,South Eastern 
6559,Q1-13,2013-03-18,4238000,26.52004121,43.0,17.2,17.2,14.0,17.0,Poselenie Voskresenskoe,Novomoskovsky 
6560,Q1-13,2013-03-18,13193583,13.01658402,89.0,89.0,19.9482758621,6.0,17.0,Pokrovskoe Streshnevo,North Western 
6561,Q1-13,2013-03-18,6453216,20.54946417,79.0,75.7534246575,20.4738985561,13.0,14.0,Nekrasovka,South Eastern 
6562,Q1-13,2013-03-18,7700000,16.59766549,52.0,30.0,8.0,10.0,12.0,Zjablikovo,Southern 
6563,Q1-13,2013-03-18,7000000,11.3774222,43.0,28.0,7.77777777778,9.0,12.0,Ljublino,South Eastern 
6564,Q1-13,2013-03-18,11600000,8.483772077,68.0,42.1666666667,12.2419354839,6.0,16.0,Butyrskoe,North Eastern 
6565,Q1-13,2013-03-18,4554240,20.66681407,59.0,59.0,8.59223300971,9.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6566,Q1-13,2013-03-18,5027120,20.19708984,52.0,52.0,15.874796748,5.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6567,Q1-13,2013-03-18,6750000,14.1837587,31.0,16.0,3.55555555556,4.0,9.0,Teplyj Stan,South Western 
6568,Q1-13,2013-03-18,5890500,20.66681407,76.0,76.0,11.067961165,3.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6569,Q1-13,2013-03-18,4074000,20.54946417,38.0,36.4383561644,9.84820436875,3.0,5.0,Nekrasovka,South Eastern 
6570,Q1-13,2013-03-18,5541464,20.54946417,51.0,48.904109589,13.217326916,16.0,22.0,Nekrasovka,South Eastern 
6571,Q1-13,2013-03-18,4184000,22.76209492,52.0,52.0,18.5714285714,16.0,17.0,Juzhnoe Butovo,South Western 
6572,Q1-13,2013-03-18,8200000,9.603267942,53.0,32.0,7.47674418605,2.0,5.0,Horoshevo-Mnevniki,North Western 
6573,Q1-13,2013-03-18,5929000,20.66681407,77.0,77.0,11.213592233,3.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6574,Q1-13,2013-03-18,3500000,23.97896328,36.0,21.0,6.5625,6.0,17.0,Poselenie Moskovskij,Novomoskovsky 
6575,Q1-13,2013-03-18,4938480,25.73525569,60.0,31.1688311688,9.12258473234,13.0,17.0,Poselenie Voskresenskoe,Novomoskovsky 
6576,Q1-13,2013-03-18,7340000,6.912438368,38.0,22.8,5.52727272727,3.0,17.0,Ramenki,Western 
6577,Q1-13,2013-03-19,1500000,23.19508297,38.0,17.0697674419,10.6686046512,4.0,9.0,Juzhnoe Butovo,South Western 
6578,Q1-13,2013-03-19,8975000,15.79697445,65.0,39.0,10.4,10.0,12.0,Bibirevo,North Eastern 
6579,Q1-13,2013-03-19,13605000,14.8220176,112.0,67.0,17.4782608696,6.0,17.0,Hovrino,Northern 
6580,Q1-13,2013-03-19,8700000,17.06235162,74.0,40.880952381,14.8658008658,5.0,17.0,Kosino-Uhtomskoe,Eastern 
6581,Q1-13,2013-03-19,6500000,10.07485445,39.0,22.4745762712,6.30169491525,14.0,16.0,Pechatniki,South Eastern 
6582,Q1-13,2013-03-19,5750000,10.21496008,39.0,22.9705882353,10.3367647059,4.0,5.0,Pechatniki,South Eastern 
6583,Q1-13,2013-03-19,4301640,20.19708984,45.0,45.0,13.737804878,9.0,14.0,Poselenie Sosenskoe,Novomoskovsky 
6584,Q1-13,2013-03-19,6134163,16.00085262,70.0,70.0,47.3958333333,5.0,17.0,Poselenie Moskovskij,Novomoskovsky 
6585,Q1-13,2013-03-19,5950000,12.17808435,39.0,39.0,10.8333333333,2.0,9.0,Ljublino,South Eastern 
6586,Q1-13,2013-03-19,6564960,19.76393757,84.0,84.0,25.2,17.0,25.0,Nekrasovka,South Eastern 
6587,Q1-13,2013-03-19,6200000,10.60453827,44.0,25.0,5.55555555556,3.0,5.0,Horoshevo-Mnevniki,North Western 
6588,Q1-13,2013-03-19,5844400,20.66681407,76.0,76.0,11.067961165,6.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6589,Q1-13,2013-03-19,13851070,13.01658402,80.0,80.0,17.9310344828,15.0,17.0,Pokrovskoe Streshnevo,North Western 
6590,Q1-13,2013-03-19,5022369,20.54946417,51.0,48.904109589,13.217326916,16.0,17.0,Nekrasovka,South Eastern 
6591,Q1-13,2013-03-19,5500000,15.45332123,35.0,20.0,5.21739130435,12.0,14.0,Hovrino,Northern 
6592,Q1-13,2013-03-19,6750000,7.758389663,32.0,17.0,3.61090225564,3.0,9.0,Preobrazhenskoe,Eastern 
6593,Q1-13,2013-03-19,5150000,7.783263402,31.0,17.234375,6.08272058824,4.0,5.0,Sokolinaja Gora,Eastern 
6594,Q1-13,2013-03-19,10000000,10.37873465,79.0,49.7407407407,12.9006734007,2.0,5.0,Nagornoe,Southern 
6595,Q1-13,2013-03-19,1974474,28.75536526,27.0,26.5846153846,5.24175824176,7.0,17.0,Poselenie Filimonkovskoe,Novomoskovsky 
6596,Q1-13,2013-03-19,20000000,11.16738686,149.0,149.0,20.6406926407,22.0,24.0,Obruchevskoe,South Western 
6597,Q1-13,2013-03-19,5300000,24.21877728,35.0,35.0,12.5,3.0,9.0,Juzhnoe Butovo,South Western 
6598,Q1-13,2013-03-19,5200000,8.690874479,31.0,18.4324324324,5.16666666667,3.0,5.0,Marfino,North Eastern 
6599,Q1-13,2013-03-19,6330996,20.54946417,74.0,70.9589041096,19.1780821918,8.0,17.0,Nekrasovka,South Eastern 
6600,Q1-13,2013-03-19,4941720,25.59597356,56.0,28.4745762712,9.09604519774,1.0,17.0,Poselenie Voskresenskoe,Novomoskovsky 
6601,Q1-13,2013-03-19,4809260,19.92881447,49.0,47.8430555556,11.3912037037,7.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6602,Q1-13,2013-03-19,16000000,10.05632685,76.0,45.275862069,13.3164300203,18.0,20.0,Lomonosovskoe,South Western 
6603,Q1-13,2013-03-19,3006250,26.83346869,35.0,35.0,9.45945945946,6.0,19.0,Poselenie Shherbinka,Novomoskovsky 
6604,Q1-13,2013-03-19,5514300,21.60973301,55.0,55.0,9.74477351916,5.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6605,Q1-13,2013-03-19,9933233,8.331436845,74.0,74.0,18.6968085106,15.0,17.0,Tekstil'shhiki,South Eastern 
6606,Q1-13,2013-03-19,12490000,14.64554491,81.0,56.0,14.9333333333,4.0,16.0,Strogino,North Western 
6607,Q1-13,2013-03-19,5123712,23.37369741,64.0,64.0,18.8235294118,12.0,17.0,Poselenie Moskovskij,Novomoskovsky 
6608,Q1-13,2013-03-19,3742900,23.37369741,53.0,53.0,15.5882352941,1.0,7.0,Poselenie Moskovskij,Novomoskovsky 
6609,Q1-13,2013-03-19,3842500,0.072896553,38.0,38.0,8.23333333333,9.0,12.0,Tverskoe,Central 
6610,Q1-13,2013-03-19,7300000,8.865020222,38.0,21.8142857143,5.25653917051,6.0,9.0,Izmajlovo,Eastern 
6611,Q1-13,2013-03-20,3385430,23.37369741,39.0,39.0,11.4705882353,5.0,19.0,Poselenie Moskovskij,Novomoskovsky 
6612,Q1-13,2013-03-20,3444000,20.66681407,42.0,42.0,6.11650485437,14.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6613,Q1-13,2013-03-20,6950000,16.00671948,44.0,25.6875,6.85,4.0,9.0,Zjablikovo,Southern 
6614,Q1-13,2013-03-20,5700000,16.60116758,32.0,19.1818181818,4.11038961039,9.0,12.0,Jasenevo,South Western 
6615,Q1-13,2013-03-20,6800000,6.121917774,36.0,19.0,4.21788856305,3.0,9.0,Savelovskoe,Northern 
6616,Q1-13,2013-03-20,4742282,13.23829619,29.0,29.0,5.02544303797,21.0,25.0,Pokrovskoe Streshnevo,North Western 
6617,Q1-13,2013-03-20,8981446,16.78022373,62.0,62.0,27.6197991392,8.0,9.0,Chertanovo Juzhnoe,Southern 
6618,Q1-13,2013-03-20,4248344,23.37369741,51.0,51.0,15.0,8.0,9.0,Poselenie Moskovskij,Novomoskovsky 
6619,Q1-13,2013-03-20,4454420,20.66681407,56.0,56.0,8.15533980583,14.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6620,Q1-13,2013-03-20,4437750,20.66681407,48.0,48.0,6.99029126214,7.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6621,Q1-13,2013-03-20,5900000,14.94413949,38.0,17.0,4.09172413793,12.0,18.0,Mozhajskoe,Western 
6622,Q1-13,2013-03-20,7000000,12.9230901,59.0,39.3534482759,5.7590412111,1.0,5.0,Ivanovskoe,Eastern 
6623,Q1-13,2013-03-20,6900000,36.02375587,58.0,32.0,8.34782608696,11.0,14.0,Savelki,Zelenograd 
6624,Q1-13,2013-03-20,11000000,16.05000785,50.0,27.7254901961,6.02728047741,8.0,17.0,Levoberezhnoe,Northern 
6625,Q1-13,2013-03-20,6100000,11.89824863,44.0,27.0,7.2,1.0,5.0,Vostochnoe Degunino,Northern 
6626,Q1-13,2013-03-20,4600320,20.66681407,59.0,59.0,8.59223300971,5.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6627,Q1-13,2013-03-20,9650000,7.484884588,56.0,31.8333333333,6.36666666667,2.0,9.0,Butyrskoe,North Eastern 
6628,Q1-13,2013-03-20,3047410,26.83346869,35.0,35.0,9.45945945946,3.0,4.0,Poselenie Shherbinka,Novomoskovsky 
6629,Q1-13,2013-03-20,8300000,13.77185429,63.0,39.9,8.4,6.0,17.0,Beskudnikovskoe,Northern 
6630,Q1-13,2013-03-20,4438680,20.66681407,56.0,56.0,8.15533980583,5.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6631,Q1-13,2013-03-20,4700000,13.90857096,24.0,15.8260869565,3.1652173913,3.0,9.0,Caricyno,Southern 
6632,Q1-13,2013-03-20,3527680,20.66681407,41.0,41.0,5.97087378641,14.0,15.0,Poselenie Sosenskoe,Novomoskovsky 
6633,Q1-13,2013-03-20,3500000,15.92823499,38.0,21.9230769231,5.84615384615,5.0,17.0,Brateevo,Southern 
6634,Q1-13,2013-03-20,25233268,11.16738686,156.0,156.0,21.6103896104,32.0,40.0,Obruchevskoe,South Western 
6635,Q1-13,2013-03-20,4292832,19.71690301,46.0,46.0,23.0,10.0,17.0,Nekrasovka,South Eastern 
6636,Q1-13,2013-03-20,4197600,20.66681407,49.0,49.0,7.1359223301,13.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6637,Q1-13,2013-03-20,6100000,10.83188696,44.0,44.0,10.6025806452,3.0,5.0,Izmajlovo,Eastern 
6638,Q1-13,2013-03-20,5014900,19.76393757,51.0,51.0,15.3,4.0,17.0,Nekrasovka,South Eastern 
6640,Q1-13,2013-03-20,8330509,23.37369741,93.0,93.0,27.3529411765,14.0,17.0,Poselenie Moskovskij,Novomoskovsky 
6641,Q1-13,2013-03-20,5800000,14.01363576,45.0,28.0625,7.015625,4.0,5.0,Caricyno,Southern 
6642,Q1-13,2013-03-20,9823190,12.90336605,53.0,51.0,11.4310344828,3.0,12.0,Pokrovskoe Streshnevo,North Western 
6643,Q1-13,2013-03-20,4057200,20.66681407,48.0,48.0,6.99029126214,11.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6644,Q1-13,2013-03-20,7200000,17.72237186,50.0,29.7058823529,7.92156862745,5.0,12.0,Orehovo-Borisovo Juzhnoe,Southern 
6645,Q1-13,2013-03-20,6453216,19.76393757,79.0,79.0,23.7,14.0,17.0,Nekrasovka,South Eastern 
6646,Q1-13,2013-03-20,8500000,10.04934702,43.0,28.0,5.89473684211,7.0,8.0,Vojkovskoe,Central 
6647,Q1-13,2013-03-20,4541680,36.35560764,43.0,43.0,11.4666666667,5.0,7.0,Krjukovo,Zelenograd 
6648,Q1-13,2013-03-20,3691288,0.072896553,40.0,40.0,8.66666666667,17.0,19.0,Tverskoe,Central 
6649,Q1-13,2013-03-20,4772250,24.02320159,50.0,50.0,14.3939393939,3.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
6650,Q1-13,2013-03-20,7100000,13.81980592,40.0,21.8181818182,10.9090909091,15.0,17.0,Mozhajskoe,Western 
6651,Q1-13,2013-03-20,5350000,9.952886577,44.0,28.0,8.16666666667,6.0,12.0,Pechatniki,South Eastern 
6652,Q1-13,2013-03-20,4134140,19.76393757,38.0,38.0,11.4,7.0,17.0,Nekrasovka,South Eastern 
6653,Q1-13,2013-03-20,8354175,16.00085262,100.0,100.0,67.7083333333,5.0,17.0,Poselenie Moskovskij,Novomoskovsky 
6654,Q1-13,2013-03-20,5500000,23.05048525,33.0,16.5,6.6,11.0,17.0,Juzhnoe Butovo,South Western 
6655,Q1-13,2013-03-20,3661729,27.00081593,67.0,64.9959821429,18.2243636204,2.0,17.0,Poselenie Filimonkovskoe,Novomoskovsky 
6656,Q1-13,2013-03-20,5649280,19.76393757,64.0,64.0,19.2,11.0,14.0,Nekrasovka,South Eastern 
6657,Q1-13,2013-03-21,6453216,19.6919043,79.0,75.1774193548,19.7835314092,14.0,17.0,Nekrasovka,South Eastern 
