id,timestamp,price_doc,kremlin_km,full_sq,life_sq,kitch_sq,floor,max_floor,build_year,num_room,state,material,sub_area,okurg_district,life_to_full,kitch_to_life
1251,2012-02-20,5200000,9.258158323,30.0,20.0,,1.0,5.0,,,,,Nagatino-Sadovniki,Southern ,0.666666666667,
1253,2012-02-20,4125000,20.40931692,50.0,30.0,,8.0,12.0,,,,,Severnoe Butovo,South Western ,0.6,
1254,2012-02-20,6000000,37.63270669,52.0,31.0,,16.0,17.0,,,,,Silino,Zelenograd ,0.596153846154,
1255,2012-02-20,11500000,14.83781231,103.0,63.0,,8.0,14.0,,,,,Hovrino,Northern ,0.611650485437,
1256,2012-02-20,2000000,14.25513315,38.0,19.0,,12.0,14.0,,,,,Levoberezhnoe,Northern ,0.5,
1257,2012-02-20,4850000,9.449282319,30.0,17.0,,5.0,9.0,,,,,Tekstil'shhiki,South Eastern ,0.566666666667,
1258,2012-02-20,5700000,2.472791993,39.0,19.0,,14.0,17.0,,,,,Jakimanka,Central ,0.487179487179,
1259,2012-02-20,5350000,24.25067853,33.0,15.0,,4.0,7.0,,,,,Juzhnoe Butovo,South Western ,0.454545454545,
1260,2012-02-20,8000000,13.77185429,60.0,38.0,,9.0,17.0,,,,,Beskudnikovskoe,Northern ,0.633333333333,
1261,2012-02-20,919584,19.49980998,76.0,76.0,,16.0,17.0,,,,,Nekrasovka,South Eastern ,1.0,
1262,2012-02-20,990000,17.18330573,38.0,19.0,,6.0,16.0,,,,,Kosino-Uhtomskoe,Eastern ,0.5,
1263,2012-02-21,9600000,10.94080949,52.0,31.0,,6.0,12.0,,,,,Obruchevskoe,South Western ,0.596153846154,
1264,2012-02-21,354289,18.41428008,66.0,36.0,,12.0,16.0,,,,,Mitino,North Western ,0.545454545455,
1265,2012-02-21,2000000,17.4924421,36.0,19.0,,6.0,16.0,,,,,Jasenevo,South Western ,0.527777777778,
1266,2012-02-21,9000000,15.50158072,74.0,45.0,,15.0,17.0,,,,,Zapadnoe Degunino,Northern ,0.608108108108,
1267,2012-02-21,3900000,16.68806521,58.0,43.0,,7.0,15.0,,,,,Severnoe Tushino,North Western ,0.741379310345,
1269,2012-02-21,1000000,9.613227093,31.0,20.0,,3.0,5.0,,,,,Kuz'minki,South Eastern ,0.645161290323,
1270,2012-02-21,10500000,10.7977691,51.0,30.0,,13.0,16.0,,,,,Shhukino,North Western ,0.588235294118,
1271,2012-02-21,7000000,14.47512952,48.0,34.0,,4.0,12.0,,,,,Severnoe Medvedkovo,North Eastern ,0.708333333333,
1272,2012-02-21,10400000,5.091139851,76.0,47.0,,7.0,12.0,,,,,Donskoe,Southern ,0.618421052632,
1273,2012-02-21,8247360,12.8260775,74.0,36.0,,17.0,22.0,,,,,Troparevo-Nikulino,Western ,0.486486486486,
1274,2012-02-21,3000000,13.30705295,76.0,44.0,,14.0,17.0,,,,,Beskudnikovskoe,Northern ,0.578947368421,
1275,2012-02-21,11900000,16.00610427,85.0,44.0,,22.0,23.0,,,,,Jasenevo,South Western ,0.517647058824,
1276,2012-02-21,4800000,3.589339983,31.0,18.0,,4.0,5.0,,,,,Danilovskoe,Southern ,0.58064516129,
1277,2012-02-21,8900000,17.82074774,63.0,43.0,,2.0,9.0,,,,,Birjulevo Zapadnoe,Southern ,0.68253968254,
1278,2012-02-21,8500000,14.91321439,72.0,43.0,,10.0,12.0,,,,,Brateevo,Southern ,0.597222222222,
1279,2012-02-22,4900000,4.429746495,34.0,18.0,,1.0,5.0,,,,,Donskoe,Southern ,0.529411764706,
1280,2012-02-22,5950000,10.77664026,35.0,19.0,,8.0,12.0,,,,,Sviblovo,North Eastern ,0.542857142857,
1281,2012-02-22,4800000,9.997342292,30.0,17.0,,4.0,5.0,,,,,Perovo,Eastern ,0.566666666667,
1282,2012-02-22,990000,6.176130572,44.0,28.0,,9.0,12.0,,,,,Ramenki,Western ,0.636363636364,
1283,2012-02-22,1000000,14.10520302,45.0,27.0,,1.0,9.0,,,,,Hovrino,Northern ,0.6,
1284,2012-02-22,6900000,8.845291559,44.0,30.0,,3.0,5.0,,,,,Kotlovka,South Western ,0.681818181818,
1285,2012-02-22,13700000,12.71663293,74.0,45.0,,22.0,25.0,,,,,Chertanovo Severnoe,Southern ,0.608108108108,
1286,2012-02-22,4600000,37.26946703,42.0,38.0,,11.0,14.0,,,,,Staroe Krjukovo,Zelenograd ,0.904761904762,
1287,2012-02-22,14350000,8.858101591,63.0,33.0,,16.0,22.0,,,,,Cheremushki,South Western ,0.52380952381,
1288,2012-02-22,7400000,3.232171866,34.0,17.0,,8.0,9.0,,,,,Presnenskoe,Central ,0.5,
1289,2012-02-22,3800000,6.160024639,31.0,19.0,,4.0,5.0,,,,,Nizhegorodskoe,South Eastern ,0.612903225806,
1290,2012-02-22,8800000,8.692543219,52.0,30.0,,6.0,9.0,,,,,Nagatinskij Zaton,Southern ,0.576923076923,
1291,2012-02-22,13550000,4.375991421,78.0,50.0,,3.0,5.0,,,,,Begovoe,Northern ,0.641025641026,
1292,2012-02-22,20852812,11.16738686,169.0,,,25.0,30.0,,,,,Obruchevskoe,South Western ,,
1293,2012-02-22,4500000,38.15472276,39.0,20.0,,19.0,22.0,,,,,Krjukovo,Zelenograd ,0.512820512821,
1294,2012-02-22,6900000,8.473631368,84.0,51.0,,10.0,17.0,,,,,Preobrazhenskoe,Eastern ,0.607142857143,
1295,2012-02-22,1000000,18.7317069,53.0,31.0,,7.0,9.0,,,,,Birjulevo Vostochnoe,Southern ,0.584905660377,
1296,2012-02-22,6700000,13.63169648,39.0,22.0,,5.0,12.0,,,,,Kon'kovo,South Western ,0.564102564103,
1297,2012-02-22,5100000,13.13404913,37.0,22.0,,8.0,9.0,,,,,Vyhino-Zhulebino,South Eastern ,0.594594594595,
1298,2012-02-22,9200000,17.1555248,95.0,54.0,,8.0,9.0,,,,,Kosino-Uhtomskoe,Eastern ,0.568421052632,
1299,2012-02-24,9100000,24.40848993,75.0,44.0,,3.0,7.0,,,,,Juzhnoe Butovo,South Western ,0.586666666667,
1300,2012-02-24,2000000,16.53847404,57.0,42.0,,8.0,9.0,,,,,Jasenevo,South Western ,0.736842105263,
1301,2012-02-24,1000000,8.046768994,37.0,19.0,,7.0,9.0,,,,,Tekstil'shhiki,South Eastern ,0.513513513514,
1302,2012-02-24,4000000,6.82549063,31.0,18.0,,3.0,5.0,,,,,Ajeroport,Northern ,0.58064516129,
1303,2012-02-24,7500000,14.24076674,58.0,30.0,,12.0,17.0,,,,,Mar'ino,South Eastern ,0.51724137931,
1304,2012-02-24,1000000,8.25577665,39.0,16.0,,5.0,9.0,,,,,Tekstil'shhiki,South Eastern ,0.410256410256,
1305,2012-02-24,1000000,12.17600474,19.0,12.0,,10.0,14.0,,,,,Kon'kovo,South Western ,0.631578947368,
1306,2012-02-24,4000000,16.73086326,50.0,29.0,,1.0,12.0,,,,,Kapotnja,South Eastern ,0.58,
1307,2012-02-24,11400000,17.30436758,74.0,45.0,,4.0,12.0,,,,,Orehovo-Borisovo Juzhnoe,Southern ,0.608108108108,
1308,2012-02-24,6700000,6.613337518,43.0,29.0,,4.0,5.0,,,,,Butyrskoe,North Eastern ,0.674418604651,
1309,2012-02-24,2450000,38.55487882,54.0,30.0,,11.0,17.0,,,,,Silino,Zelenograd ,0.555555555556,
1310,2012-02-24,7750000,22.17467727,291.0,189.0,,2.0,5.0,,,,,Kurkino,North Western ,0.649484536082,
1311,2012-02-24,6650000,16.23048626,44.0,27.0,,6.0,9.0,,,,,Severnoe Tushino,North Western ,0.613636363636,
1312,2012-02-24,990000,9.079404377,61.0,40.0,,2.0,5.0,,,,,Lomonosovskoe,South Western ,0.655737704918,
1313,2012-02-24,5600000,8.802736427,32.0,32.0,,9.0,12.0,,,,,Cheremushki,South Western ,1.0,
1314,2012-02-24,5500000,15.49501293,37.0,18.0,,7.0,9.0,,,,,Dmitrovskoe,Northern ,0.486486486486,
1315,2012-02-24,5000000,14.1201844,37.0,17.0,,14.0,17.0,,,,,Chertanovo Central'noe,Southern ,0.459459459459,
1316,2012-02-24,7000000,12.88801145,46.0,31.0,,2.0,5.0,,,,,Chertanovo Severnoe,Southern ,0.673913043478,
1317,2012-02-25,2750000,3.679040834,30.0,16.0,,5.0,12.0,,,,,Mar'ina Roshha,North Eastern ,0.533333333333,
1318,2012-02-25,990000,16.04129781,43.0,29.0,,,,,,,,Juzhnoe Tushino,North Western ,0.674418604651,
1319,2012-02-25,16950000,2.629820676,70.0,47.0,,7.0,13.0,,,,,Tverskoe,Central ,0.671428571429,
1320,2012-02-25,16621165,12.25579997,100.0,,,4.0,10.0,,,,,Babushkinskoe,North Eastern ,,
1321,2012-02-25,7700000,9.007925905,56.0,41.0,,2.0,5.0,,,,,Rostokino,North Eastern ,0.732142857143,
1322,2012-02-25,5090000,15.20493154,35.0,19.0,,8.0,17.0,,,,,Chertanovo Central'noe,Southern ,0.542857142857,
1323,2012-02-25,5700000,12.78868142,35.0,19.0,,2.0,5.0,,,,,Ivanovskoe,Eastern ,0.542857142857,
1324,2012-02-25,6300000,7.909292276,48.0,30.0,,8.0,9.0,,,,,Tekstil'shhiki,South Eastern ,0.625,
1325,2012-02-25,14800000,12.96737092,74.0,45.0,,8.0,17.0,,,,,Troparevo-Nikulino,Western ,0.608108108108,
1326,2012-02-25,13971328,10.48800676,80.0,,,13.0,17.0,,,,,Izmajlovo,Eastern ,,
1327,2012-02-25,6250000,5.036735122,33.0,19.0,,3.0,5.0,,,,,Begovoe,Northern ,0.575757575758,
1328,2012-02-25,5600000,15.80984816,35.0,16.0,,2.0,9.0,,,,,Levoberezhnoe,Northern ,0.457142857143,
1329,2012-02-25,7600000,7.028281986,64.0,45.0,,10.0,12.0,,,,,Sokolinaja Gora,Eastern ,0.703125,
1330,2012-02-25,4900000,14.6719475,37.0,19.0,,5.0,9.0,,,,,Gol'janovo,Eastern ,0.513513513514,
1331,2012-02-27,5700000,13.05169699,36.0,19.0,,4.0,17.0,,,,,Moskvorech'e-Saburovo,Southern ,0.527777777778,
1332,2012-02-27,7000000,20.31658858,54.0,32.0,,14.0,17.0,,,,,Novo-Peredelkino,Western ,0.592592592593,
1333,2012-02-27,9700000,12.96798164,66.0,41.0,,10.0,17.0,,,,,Chertanovo Severnoe,Southern ,0.621212121212,
1334,2012-02-27,24500000,8.527939396,78.0,36.0,,16.0,17.0,,,,,Bogorodskoe,Eastern ,0.461538461538,
1335,2012-02-27,10000000,11.60338935,65.0,39.0,,7.0,12.0,,,,,Otradnoe,North Eastern ,0.6,
1336,2012-02-27,1000000,12.5782023,60.0,38.0,,9.0,12.0,,,,,Otradnoe,North Eastern ,0.633333333333,
1337,2012-02-27,6500000,3.160233953,32.0,21.0,,9.0,12.0,,,,,Danilovskoe,Southern ,0.65625,
1338,2012-02-27,5600000,16.43085215,36.0,21.0,,5.0,9.0,,,,,Orehovo-Borisovo Severnoe,Southern ,0.583333333333,
1339,2012-02-27,5700000,8.387197597,32.0,17.0,,4.0,5.0,,,,,Nagatinskij Zaton,Southern ,0.53125,
1340,2012-02-27,11959135,9.299580876,84.0,,,17.0,22.0,,,,,Bogorodskoe,Eastern ,,
1341,2012-02-27,8800000,14.53074009,62.0,46.0,,9.0,12.0,,,,,Strogino,North Western ,0.741935483871,
1342,2012-02-27,6800000,13.62073786,41.0,38.0,,12.0,17.0,,,,,Strogino,North Western ,0.926829268293,
1343,2012-02-27,2000000,13.41251092,38.0,19.0,,16.0,17.0,,,,,Vostochnoe Izmajlovo,Eastern ,0.5,
1344,2012-02-27,9500000,8.417979686,54.0,30.0,,12.0,17.0,,,,,Bogorodskoe,Eastern ,0.555555555556,
1345,2012-02-27,1000000,15.28111852,42.0,28.0,,5.0,12.0,,,,,Losinoostrovskoe,North Eastern ,0.666666666667,
1346,2012-02-27,2000000,10.5466953,44.0,28.0,,3.0,5.0,,,,,Koptevo,Northern ,0.636363636364,
1347,2012-02-27,3400000,17.71734472,40.0,18.0,,23.0,25.0,,,,,Kosino-Uhtomskoe,Eastern ,0.45,
1348,2012-02-27,6000000,15.81509277,38.0,17.0,,4.0,5.0,,,,,Severnoe Tushino,North Western ,0.447368421053,
1349,2012-02-27,7600000,10.43555148,49.0,30.0,,7.0,9.0,,,,,Koptevo,Northern ,0.612244897959,
1350,2012-02-27,9200000,15.97404191,58.0,31.0,,4.0,9.0,,,,,Jasenevo,South Western ,0.534482758621,
1351,2012-02-27,4800000,10.37873465,31.0,20.0,,5.0,9.0,,,,,Nagornoe,Southern ,0.645161290323,
1352,2012-02-28,7300000,5.006253199,44.0,28.0,,3.0,5.0,,,,,Begovoe,Northern ,0.636363636364,
1353,2012-02-28,7520000,2.879699103,31.0,21.0,,2.0,9.0,,,,,Presnenskoe,Central ,0.677419354839,
1354,2012-02-28,11564400,13.14375057,83.0,,,11.0,14.0,,,,,Pokrovskoe Streshnevo,North Western ,,
1355,2012-02-28,6200000,11.36204802,35.0,17.0,,7.0,12.0,,,,,Cheremushki,South Western ,0.485714285714,
1356,2012-02-28,3225000,13.65554669,19.0,11.0,,3.0,4.0,,,,,Altuf'evskoe,North Eastern ,0.578947368421,
1357,2012-02-28,7000000,38.21845357,67.0,44.0,,1.0,9.0,,,,,Matushkino,Zelenograd ,0.65671641791,
1358,2012-02-28,5333333,16.36972426,58.0,44.0,,9.0,17.0,,,,,Severnoe Tushino,North Western ,0.758620689655,
1359,2012-02-28,2000000,8.913403386,49.0,31.0,,4.0,11.0,,,,,Rostokino,North Eastern ,0.632653061224,
1360,2012-02-28,7900000,5.922111948,50.0,34.0,,4.0,5.0,,,,,Donskoe,Southern ,0.68,
1361,2012-02-28,5000000,20.58432842,35.0,14.0,,,,,,,,Severnoe Butovo,South Western ,0.4,
1362,2012-02-29,8500000,14.3224087,52.0,30.0,,12.0,14.0,,,,,Strogino,North Western ,0.576923076923,
1363,2012-02-29,1333333,11.2943815,67.0,47.0,,14.0,17.0,,,,,Vojkovskoe,Central ,0.701492537313,
1364,2012-02-29,4300000,16.47669135,33.0,19.0,,9.0,14.0,,,,,Solncevo,Western ,0.575757575758,
1365,2012-02-29,5800000,13.67822936,38.0,19.0,,10.0,12.0,,,,,Ljublino,South Eastern ,0.5,
1366,2012-02-29,4000000,35.98821333,34.0,18.0,,1.0,5.0,,,,,Savelki,Zelenograd ,0.529411764706,
1367,2012-02-29,10200000,11.39976033,55.0,29.0,,9.0,17.0,,,,,Obruchevskoe,South Western ,0.527272727273,
1368,2012-02-29,5200000,13.3881405,39.0,20.0,,10.0,12.0,,,,,Vostochnoe Degunino,Northern ,0.512820512821,
1369,2012-02-29,10200000,0.833030725,37.0,25.0,,1.0,5.0,,,,,Arbat,Central ,0.675675675676,
1370,2012-02-29,5900000,11.95925884,40.0,23.0,,11.0,14.0,,,,,Ljublino,South Eastern ,0.575,
1371,2012-02-29,8300000,8.164161198,63.0,42.0,,1.0,5.0,,,,,Butyrskoe,North Eastern ,0.666666666667,
1372,2012-02-29,15667576,11.16738686,123.0,,,19.0,22.0,,,,,Obruchevskoe,South Western ,,
1373,2012-02-29,18327100,7.61495324,166.0,,,19.0,22.0,,,,,Gagarinskoe,South Western ,,
1374,2012-02-29,990000,7.706648505,30.0,18.0,,1.0,5.0,,,,,Ostankinskoe,North Eastern ,0.6,
1375,2012-02-29,6500000,20.12468794,65.0,37.0,,13.0,16.0,,,,,Nekrasovka,South Eastern ,0.569230769231,
1376,2012-02-29,8500000,5.348259892,79.0,38.0,,14.0,16.0,,,,,Lefortovo,South Eastern ,0.481012658228,
1377,2012-03-01,10000000,16.46496524,74.0,45.0,,4.0,17.0,,,,,Vyhino-Zhulebino,South Eastern ,0.608108108108,
1378,2012-03-01,6500000,17.72747637,45.0,29.0,,8.0,9.0,,,,,Orehovo-Borisovo Juzhnoe,Southern ,0.644444444444,
1379,2012-03-01,990000,13.13074423,58.0,33.0,,6.0,12.0,,,,,Zapadnoe Degunino,Northern ,0.568965517241,
1380,2012-03-01,5846000,9.762773421,38.0,23.0,,2.0,5.0,,,,,Novogireevo,Eastern ,0.605263157895,
1381,2012-03-01,1000000,12.26618901,65.0,37.0,,4.0,9.0,,,,,Ochakovo-Matveevskoe,Western ,0.569230769231,
1382,2012-03-01,16300000,2.294427011,74.0,47.0,,7.0,16.57,,,,,Zamoskvorech'e,Central ,0.635135135135,
1383,2012-03-01,5500000,13.75997115,45.0,28.0,,3.0,5.0,,,,,Vyhino-Zhulebino,South Eastern ,0.622222222222,
1384,2012-03-01,990000,6.666969748,44.0,29.0,,2.0,5.0,,,,,Akademicheskoe,South Western ,0.659090909091,
1385,2012-03-01,6400000,6.467784348,39.0,25.0,,3.0,5.0,,,,,Nizhegorodskoe,South Eastern ,0.641025641026,
1386,2012-03-01,20500000,5.855237491,83.0,51.0,,15.0,17.0,,,,,Ramenki,Western ,0.614457831325,
1387,2012-03-01,3000000,8.623622497,75.0,49.0,,5.0,17.0,,,,,Bogorodskoe,Eastern ,0.653333333333,
1388,2012-03-01,4500000,13.27461144,30.0,18.0,,1.0,5.0,,,,,Mozhajskoe,Western ,0.6,
1389,2012-03-02,4500000,6.862856309,31.0,20.0,,4.0,5.0,,,,,Sokolinaja Gora,Eastern ,0.645161290323,
1390,2012-03-02,8000000,14.37600198,63.0,45.0,,8.0,9.0,,,,,Dmitrovskoe,Northern ,0.714285714286,
1391,2012-03-02,2100000,16.74253587,40.0,26.0,,6.0,9.0,,,,,Orehovo-Borisovo Juzhnoe,Southern ,0.65,
1392,2012-03-02,7565000,15.16022466,89.0,,,10.0,12.0,,,,,Severnoe Tushino,North Western ,,
1393,2012-03-02,6000000,9.185628124,38.0,20.0,,6.0,9.0,,,,,Nagatinskij Zaton,Southern ,0.526315789474,
1394,2012-03-02,6000000,9.256710438,32.0,28.0,,3.0,5.0,,,,,Shhukino,North Western ,0.875,
1395,2012-03-02,7300000,15.24480005,52.0,30.0,,5.0,12.0,,,,,Lianozovo,North Eastern ,0.576923076923,
1396,2012-03-02,5000000,5.491962355,31.0,20.0,,1.0,5.0,,,,,Nizhegorodskoe,South Eastern ,0.645161290323,
1397,2012-03-02,5350000,12.83693772,32.0,18.0,,6.0,9.0,,,,,Chertanovo Severnoe,Southern ,0.5625,
1398,2012-03-02,4870000,12.14057127,30.0,18.0,,3.0,4.0,,,,,Novogireevo,Eastern ,0.6,
1399,2012-03-02,11500000,12.20492606,71.0,42.0,,13.0,17.0,,,,,Otradnoe,North Eastern ,0.591549295775,
1400,2012-03-02,4500000,13.4754407,30.0,17.0,,4.0,5.0,,,,,Gol'janovo,Eastern ,0.566666666667,
1401,2012-03-02,5000000,9.332836372,30.0,18.0,,8.0,9.0,,,,,Bogorodskoe,Eastern ,0.6,
1402,2012-03-02,6200000,11.81261352,43.0,28.0,,3.0,5.0,,,,,Novogireevo,Eastern ,0.651162790698,
1403,2012-03-02,9500000,16.80283902,64.0,46.0,,15.0,16.0,,,,,Severnoe Tushino,North Western ,0.71875,
1404,2012-03-02,8400000,12.53554914,50.0,30.0,,7.0,9.0,,,,,Moskvorech'e-Saburovo,Southern ,0.6,
1405,2012-03-02,3400000,0.896244646,52.0,24.0,,8.0,9.0,,,,,Tverskoe,Central ,0.461538461538,
1406,2012-03-03,6500000,11.61641389,34.0,19.0,,7.0,9.0,,,,,Shhukino,North Western ,0.558823529412,
1407,2012-03-03,6350000,5.583295383,41.0,27.0,,1.0,9.0,,,,,Presnenskoe,Central ,0.658536585366,
1408,2012-03-03,2000000,11.50729293,58.0,37.0,,1.0,5.0,,,,,Novogireevo,Eastern ,0.637931034483,
1409,2012-03-03,4900000,12.74587042,32.0,18.0,,5.0,9.0,,,,,Mar'ino,South Eastern ,0.5625,
1410,2012-03-03,2050000,12.85228169,35.0,20.0,,3.0,4.0,,,,,Golovinskoe,Northern ,0.571428571429,
1411,2012-03-03,15100000,12.88473304,74.0,43.0,,8.0,17.0,,,,,Kon'kovo,South Western ,0.581081081081,
1412,2012-03-03,9200000,2.063128369,40.0,30.0,,3.0,5.0,,,,,Hamovniki,Central ,0.75,
1413,2012-03-03,990000,13.04253144,41.0,19.0,,14.0,16.0,,,,,Mar'ino,South Eastern ,0.463414634146,
1414,2012-03-03,1000000,8.995754205,45.0,28.0,,4.0,5.0,,,,,Bogorodskoe,Eastern ,0.622222222222,
1415,2012-03-03,6300000,38.91379049,72.0,43.0,,6.0,8.0,,,,,Krjukovo,Zelenograd ,0.597222222222,
1416,2012-03-03,1000000,10.92105185,15.0,15.0,,6.0,9.0,,,,,Zjuzino,South Western ,1.0,
1417,2012-03-03,5865000,38.39415187,51.0,31.0,,16.0,17.0,,,,,Krjukovo,Zelenograd ,0.607843137255,
1418,2012-03-03,11600000,17.77551778,81.0,54.0,,2.0,14.0,,,,,Orehovo-Borisovo Juzhnoe,Southern ,0.666666666667,
1419,2012-03-03,5400000,8.443012408,45.0,28.0,,3.0,5.0,,,,,Tekstil'shhiki,South Eastern ,0.622222222222,
1420,2012-03-03,4500000,11.10891165,31.0,21.0,,4.0,9.0,,,,,Kuz'minki,South Eastern ,0.677419354839,
1421,2012-03-05,8300000,19.84404861,57.0,32.0,,22.0,24.0,,,,,Mitino,North Western ,0.561403508772,
1422,2012-03-05,5500000,5.477801656,30.0,18.0,,1.0,5.0,,,,,Savelovskoe,Northern ,0.6,
1423,2012-03-05,6550000,12.53029864,43.0,27.0,,2.0,5.0,,,,,Golovinskoe,Northern ,0.627906976744,
1424,2012-03-05,1500000,10.43617928,54.0,31.0,,10.0,12.0,,,,,Prospekt Vernadskogo,Western ,0.574074074074,
1425,2012-03-05,1000000,37.39231702,78.0,52.0,,5.0,9.0,,,,,Matushkino,Zelenograd ,0.666666666667,
1426,2012-03-05,6000000,5.938256642,32.0,21.0,,6.0,9.0,,,,,Ramenki,Western ,0.65625,
1427,2012-03-05,5500000,15.61594284,39.0,18.0,,12.0,14.0,,,,,Dmitrovskoe,Northern ,0.461538461538,
1428,2012-03-05,8624000,15.16022466,53.0,,,12.0,16.0,,,,,Severnoe Tushino,North Western ,,
1429,2012-03-05,1500000,4.039761037,31.0,19.0,,8.0,9.0,,,,,Juzhnoportovoe,South Eastern ,0.612903225806,
1430,2012-03-05,5800000,15.4867485,44.0,28.0,,4.0,5.0,,,,,Losinoostrovskoe,North Eastern ,0.636363636364,
1431,2012-03-05,8650000,3.778291542,43.0,27.0,,8.0,9.0,,,,,Tverskoe,Central ,0.627906976744,
1432,2012-03-05,6600000,13.32893003,37.0,19.0,,2.0,4.0,,,,,Troparevo-Nikulino,Western ,0.513513513514,
1433,2012-03-05,1800000,14.82781946,39.0,20.0,,21.0,22.0,,,,,Brateevo,Southern ,0.512820512821,
1434,2012-03-06,1000000,36.2476626,60.0,28.0,,4.0,9.0,,,,,Savelki,Zelenograd ,0.466666666667,
1435,2012-03-06,1000000,16.68405656,60.0,42.0,,7.0,9.0,,,,,Severnoe Tushino,North Western ,0.7,
1436,2012-03-06,11454000,15.16022466,83.0,74.0,,7.0,17.0,,,,,Severnoe Tushino,North Western ,0.89156626506,
1437,2012-03-06,5900000,13.41560827,38.0,19.0,,4.0,5.0,,,,,Mar'ino,South Eastern ,0.5,
1438,2012-03-06,5300000,13.78170711,40.0,25.0,,4.0,5.0,,,,,Losinoostrovskoe,North Eastern ,0.625,
1439,2012-03-06,5200000,8.944745399,32.0,18.0,,5.0,9.0,,,,,Rostokino,North Eastern ,0.5625,
1440,2012-03-06,6000000,11.66631739,42.0,26.0,,4.0,5.0,,,,,Sviblovo,North Eastern ,0.619047619048,
1441,2012-03-06,6300000,10.71142727,45.0,31.0,,1.0,5.0,,,,,Horoshevo-Mnevniki,North Western ,0.688888888889,
1442,2012-03-06,6400000,16.02573832,44.0,28.0,,2.0,9.0,,,,,Orehovo-Borisovo Severnoe,Southern ,0.636363636364,
1443,2012-03-06,7850000,17.08923751,61.0,31.0,,3.0,9.0,,,,,Kosino-Uhtomskoe,Eastern ,0.508196721311,
1444,2012-03-06,6900000,7.835065947,45.0,29.0,,8.0,9.0,,,,,Tekstil'shhiki,South Eastern ,0.644444444444,
1445,2012-03-06,5700000,6.835093964,36.0,19.0,,5.0,9.0,,,,,Timirjazevskoe,Northern ,0.527777777778,
1446,2012-03-06,9500000,8.9556523,51.0,32.0,,6.0,12.0,,,,,Preobrazhenskoe,Eastern ,0.627450980392,
1447,2012-03-06,8100000,4.613462622,51.0,33.0,,5.0,9.0,,,,,Danilovskoe,Southern ,0.647058823529,
1448,2012-03-06,6900000,15.51047488,47.0,30.0,,3.0,9.0,,,,,Bibirevo,North Eastern ,0.63829787234,
1449,2012-03-06,6500000,7.953954622,33.0,18.0,,9.0,12.0,,,,,Nagatinskij Zaton,Southern ,0.545454545455,
1450,2012-03-06,6000000,13.13845293,42.0,28.0,,5.0,12.0,,,,,Kuncevo,Western ,0.666666666667,
1451,2012-03-06,9300000,17.75591825,62.0,46.0,,4.0,12.0,,,,,Jasenevo,South Western ,0.741935483871,
1452,2012-03-06,4500000,10.59829618,28.0,16.0,,5.0,9.0,,,,,Rjazanskij,South Eastern ,0.571428571429,
1453,2012-03-06,6000000,13.01457967,44.0,28.0,,1.0,9.0,,,,,Golovinskoe,Northern ,0.636363636364,
1454,2012-03-06,6300000,16.84131027,45.0,29.0,,5.0,9.0,,,,,Orehovo-Borisovo Juzhnoe,Southern ,0.644444444444,
1455,2012-03-06,6500000,16.13338131,44.0,27.0,,3.0,5.0,,,,,Zjablikovo,Southern ,0.613636363636,
1456,2012-03-07,7100000,11.58481523,44.0,28.0,,7.0,9.0,,,,,Izmajlovo,Eastern ,0.636363636364,
1457,2012-03-07,5500000,11.82686675,46.0,29.0,,2.0,5.0,,,,,Severnoe Izmajlovo,Eastern ,0.630434782609,
1458,2012-03-07,11700000,13.36061248,75.0,46.0,,2.0,12.0,,,,,Vyhino-Zhulebino,South Eastern ,0.613333333333,
1459,2012-03-07,6500000,13.44419333,49.0,27.0,,5.0,9.0,,,,,Pokrovskoe Streshnevo,North Western ,0.551020408163,
1460,2012-03-07,8150000,14.49464936,56.0,29.0,,10.0,12.0,,,,,Bibirevo,North Eastern ,0.517857142857,
1461,2012-03-07,4600000,38.7298687,39.0,21.0,,4.0,14.0,,,,,Krjukovo,Zelenograd ,0.538461538462,
1462,2012-03-07,16000000,7.609790052,85.0,48.0,,2.0,7.0,,,,,Akademicheskoe,South Western ,0.564705882353,
1463,2012-03-07,6100000,22.85345731,38.0,16.0,,2.0,12.0,,,,,Juzhnoe Butovo,South Western ,0.421052631579,
1464,2012-03-07,6700000,11.81261352,46.0,44.0,,8.0,9.0,,,,,Novogireevo,Eastern ,0.95652173913,
1465,2012-03-07,5000000,18.72316946,38.0,20.0,,12.0,17.0,,,,,Birjulevo Vostochnoe,Southern ,0.526315789474,
1466,2012-03-07,9650000,16.84131027,74.0,45.0,,12.0,14.0,,,,,Orehovo-Borisovo Juzhnoe,Southern ,0.608108108108,
1467,2012-03-07,8700000,11.83134637,58.0,42.0,,7.0,9.0,,,,,Otradnoe,North Eastern ,0.724137931034,
1468,2012-03-07,15750000,1.613594776,63.0,38.0,,5.0,6.0,,,,,Jakimanka,Central ,0.603174603175,
1469,2012-03-10,1200000,13.34365719,39.0,39.0,,9.0,12.0,,,,,Ochakovo-Matveevskoe,Western ,1.0,
1470,2012-03-10,5500000,16.63135695,32.0,18.0,,3.0,9.0,,,,,Jasenevo,South Western ,0.5625,
1471,2012-03-10,4900000,15.32298915,39.0,21.0,,1.0,9.0,,,,,Brateevo,Southern ,0.538461538462,
1472,2012-03-10,7200000,10.48437847,55.0,34.0,,1.0,5.0,,,,,Fili Davydkovo,Western ,0.618181818182,
