subfolder,thumbnail,teamname,nmembers
/team/blizzkatowice,https://static-cdn.jtvnw.net/jtv_user_pictures/team-blizzkatowice-team_logo_image-29931555089dc09b-300x300.png,Blizzard at Katowice,1 members
/team/riddle,https://static-cdn.jtvnw.net/jtv_user_pictures/team-riddle-team_logo_image-11964ead8b0cef70-300x300.jpeg,Riddle eSports,1 members
/team/npf,https://static-cdn.jtvnw.net/jtv_user_pictures/team-npf-team_logo_image-d09f5b4b971df783-300x300.png,NPF,1 members
/team/ufrag,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ufrag-team_logo_image-12a3af2b85e8306d-300x300.png,uFrag,1 members
/team/londonlynx,https://static-cdn.jtvnw.net/jtv_user_pictures/team-londonlynx-team_logo_image-e541fab97ed40347-300x300.jpeg,London LYNX,1 members
/team/bigclangg,https://static-cdn.jtvnw.net/jtv_user_pictures/team-bigclangg-team_logo_image-15eb9f98581b73db-300x300.png,BIGCLANgg,1 members
/team/wormbois,/theme/images/avatar.png,Worm Bois,1 members
/team/royalflush7,https://static-cdn.jtvnw.net/jtv_user_pictures/team-royalflush7-team_logo_image-5514995fd8100257-300x300.jpeg,RoyalFlushSeven,1 members
/team/dust2tv,/theme/images/avatar.png,Dust2TV,1 members
/team/vgtv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-vgtv-team_logo_image-c0ffc0b67d9fe44a-300x300.png,Virtuoso Gaming,1 members
/team/morrogs,/theme/images/avatar.png,MORROGS,1 members
/team/toesports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-toesports-team_logo_image-1ca46e31ff2d444b-300x300.jpeg,Toronto Esports,1 members
/team/thepicnic,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thepicnic-team_logo_image-95218da714ecb855-300x300.png,The Picnic,1 members
/team/savageaf,https://static-cdn.jtvnw.net/jtv_user_pictures/team-savageaf-team_logo_image-ab281d44c2ee4ed1-300x300.png,Savage AF,1 members
/team/stofftieretv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-stofftieretv-team_logo_image-c3d388cf97ccc32c-300x300.png,StofftiereTV,1 members
/team/twilio,https://static-cdn.jtvnw.net/jtv_user_pictures/team-twilio-team_logo_image-4524843d5dd58478-300x300.png,Twilio,1 members
/team/rioteu,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rioteu-team_logo_image-8c3bbca30f78849c-300x300.png,RiotEU,1 members
/team/ucg,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ucg-team_logo_image-d3414222134716e5-300x300.png,Unified Competitive Gaming,1 members
/team/expresarte,/theme/images/avatar.png,ExpresARTE,1 members
/team/godsquad,https://static-cdn.jtvnw.net/jtv_user_pictures/team-godsquad-team_logo_image-686999b496039e8c-300x300.jpeg,God Squad,1 members
/team/exotic,https://static-cdn.jtvnw.net/jtv_user_pictures/team-exotic-team_logo_image-c921c2a399e72fbf-300x300.png,Exotic Island Gaming Paradise,1 members
/team/altctrl,https://static-cdn.jtvnw.net/jtv_user_pictures/team-altctrl-team_logo_image-696b106dadf5f80b-300x300.png,Alt Ctrl,1 members
/team/thenonfactors,/theme/images/avatar.png,The NonFactors,1 members
/team/pokerowestrumyki,/theme/images/avatar.png,Pokerowe Strumyki,1 members
/team/vulcun,https://static-cdn.jtvnw.net/jtv_user_pictures/team-vulcun-team_logo_image-7e1ffa5ec6acd31a-300x300.png,Vulcun Command,1 members
/team/worldoftankstv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-worldoftankstv-team_logo_image-4d3072e1d8a3a958-300x300.jpeg,GameStream.TV,1 members
/team/cult,https://static-cdn.jtvnw.net/jtv_user_pictures/team-cult-team_logo_image-473d871e1887cd80-300x300.png,Cult,1 members
/team/nopants,https://static-cdn.jtvnw.net/jtv_user_pictures/team-nopants-team_logo_image-c3d35e62fa4de1c1-300x300.png,No Pants Clan,1 members
/team/goodgametv,/theme/images/avatar.png,GoodGameTV,1 members
/team/delirium,https://static-cdn.jtvnw.net/jtv_user_pictures/team-delirium-team_logo_image-33f1f6e7aee969e9-300x300.png,Delirium,1 members
/team/memeteamsix,/theme/images/avatar.png,Meme Team Six,1 members
/team/plushouse,/theme/images/avatar.png,PlusHouse,1 members
/team/prgesports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-prgesports-team_logo_image-cbe73d17a1d7e440-300x300.png,ProGaming e-Sports,1 members
/team/arcadechurch,https://static-cdn.jtvnw.net/jtv_user_pictures/team-arcadechurch-team_logo_image-b13defba38ec7252-300x300.png,Arcade Church,1 members
/team/solo,/theme/images/avatar.png,Solo,1 members
/team/thebengals,/theme/images/avatar.png,TheBengals,1 members
/team/atryom,/theme/images/avatar.png,Atryom,1 members
/team/redbloods,https://static-cdn.jtvnw.net/jtv_user_pictures/team-redbloods-team_logo_image-8a98ccdb64e50f99-300x300.jpeg,Redbloods,1 members
/team/streamersquare,https://static-cdn.jtvnw.net/jtv_user_pictures/team-streamersquare-team_logo_image-e415b42e8acf819d-300x300.jpeg,StreamerSquare,1 members
/team/supermassive,/theme/images/avatar.png,Supermassive,1 members
/team/donttellus,/theme/images/avatar.png,Don't Tell Us What To Do,1 members
/team/buttclenchbrigade,https://static-cdn.jtvnw.net/jtv_user_pictures/team-buttclenchbrigade-team_logo_image-c5f59cf5c2aab611-300x300.png,The Buttclench Brigade,1 members
/team/alttab,/theme/images/avatar.png,AltTab,1 members
/team/responsiblegaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-responsiblegaming-team_logo_image-d939df468be50ea1-300x300.png,Responsible Gaming,1 members
/team/qubetubers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-qubetubers-team_logo_image-61aae98f4d412e60-300x300.png,QubeTubers,1 members
/team/str8rippin,/theme/images/avatar.png,Str8 Rippin,1 members
/team/fromtheashes,https://static-cdn.jtvnw.net/jtv_user_pictures/team-fromtheashes-team_logo_image-5126249d475ce197-300x300.png,From The Ashes eSports,1 members
/team/gamerswithoutpants,/theme/images/avatar.png,Gamers Without Pants,1 members
/team/easymode,/theme/images/avatar.png,Easy Mode,1 members
/team/wizards,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wizards-team_logo_image-0349af5c4e9335ee-300x300.jpeg,Wizards eSports Club,1 members
/team/barcelonastreamteam1992,https://static-cdn.jtvnw.net/jtv_user_pictures/team-barcelonastreamteam1992-team_logo_image-74e418dcbcc150d4-300x300.png,Barcelona Stream Team 1992,1 members
/team/teamqlash,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamqlash-team_logo_image-5c61ac91c2569099-300x300.png,Team QLASH,1 members
/team/battalion,https://static-cdn.jtvnw.net/jtv_user_pictures/team-battalion-team_logo_image-e839ea77f1c3d004-300x300.png,Battalion Electronic Sports,1 members
/team/plebsontour,https://static-cdn.jtvnw.net/jtv_user_pictures/team-plebsontour-team_logo_image-abd77a4d1861a09c-300x300.png,Plebs on Tour,1 members
/team/doge,/theme/images/avatar.png,Doges,1 members
/team/soiarmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-soiarmy-team_logo_image-f2a29fecc43a1db3-300x300.png,SoiArmy,1 members
/team/prodigy,/theme/images/avatar.png,Prodigy,1 members
/team/aesyr,/theme/images/avatar.png,Aesyr,1 members
/team/hkno1,https://static-cdn.jtvnw.net/jtv_user_pictures/team-hkno1-team_logo_image-810184111ba7b674-300x300.jpeg,香港人直播群 ☑,1 members
/team/hydragaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-hydragaming-team_logo_image-f99f46f3eb4b19b1-300x300.png,Hydra Gaming,1 members
/team/csguru,https://static-cdn.jtvnw.net/jtv_user_pictures/team-csguru-team_logo_image-eaee729411d03954-300x300.png,CSGuru,1 members
/team/spacesoldiers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-spacesoldiers-team_logo_image-6db3213d39bc2869-300x300.png,Space Soldiers,1 members
/team/topnotchstreams,/theme/images/avatar.png,Top Notch Streams,1 members
/team/patopia,/theme/images/avatar.png,Patopia,1 members
/team/team6t4,https://static-cdn.jtvnw.net/jtv_user_pictures/team-team6t4-team_logo_image-4175aa1f337695cb-300x300.jpeg,6T4Bites Stream Team,1 members
/team/tcc,/theme/images/avatar.png,The Casting Crew,1 members
/team/pgc,/theme/images/avatar.png,Puzzle Gaming Community,1 members
/team/harddrop,https://static-cdn.jtvnw.net/jtv_user_pictures/team-harddrop-team_logo_image-730617ce80cb4fee-300x300.png,Hard Drop,1 members
/team/extralifegaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-extralifegaming-team_logo_image-0e93a54a726184e1-300x300.png,Sanctuary,1 members
/team/30daystopro,https://static-cdn.jtvnw.net/jtv_user_pictures/team-30daystopro-team_logo_image-422c4e2b2db4ab72-300x300.png,#30DaysToPro,1 members
/team/obey,https://static-cdn.jtvnw.net/jtv_user_pictures/team-obey-team_logo_image-b2df7b9cf7866c16-300x300.png,Team Obey Pro,1 members
/team/teamyoona,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamyoona-team_logo_image-b08c35d1cdf80be1-300x300.png,Le Royaume,1 members
/team/infused,https://static-cdn.jtvnw.net/jtv_user_pictures/team-infused-team_logo_image-2267b978b8342c67-300x300.jpeg,Team Infused,1 members
/team/snowbytestudios,https://static-cdn.jtvnw.net/jtv_user_pictures/team-snowbytestudios-team_logo_image-64dc326db9fca842-300x300.png,SnowbyteStudios Network,1 members
/team/streamersleague,https://static-cdn.jtvnw.net/jtv_user_pictures/team-streamersleague-team_logo_image-dca9c78340554f57-300x300.png,Streamers League,1 members
/team/isimba,https://static-cdn.jtvnw.net/jtv_user_pictures/team-isimba-team_logo_image-56f4f763c13767e6-300x300.jpeg,we are IMBA people,1 members
/team/yoeim,https://static-cdn.jtvnw.net/jtv_user_pictures/team-yoeim-team_logo_image-b1b4ba74398dd327-300x300.jpeg,Hui379.com,1 members
/team/gameward,/theme/images/avatar.png,GameWard,1 members
/team/ancients,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ancients-team_logo_image-d7b27ae6c46f0ba0-300x300.png,ancients,1 members
/team/believenation,https://static-cdn.jtvnw.net/jtv_user_pictures/team-believenation-team_logo_image-8dc2e3881679c199-300x300.jpeg,Believe Nation,1 members
/team/uccstudio,https://static-cdn.jtvnw.net/jtv_user_pictures/team-uccstudio-team_logo_image-843a993a86b23da2-300x300.jpeg,UCC Studio,1 members
/team/southerncomfort,/theme/images/avatar.png,Southern Comfort,1 members
/team/unyque,https://static-cdn.jtvnw.net/jtv_user_pictures/team-unyque-team_logo_image-a1fcfc5e4c24a16b-300x300.jpeg,UNYQUE,1 members
/team/heylisten,https://static-cdn.jtvnw.net/jtv_user_pictures/team-heylisten-team_logo_image-4e6de9495e3a0062-300x300.png,"Hey, Listen!",1 members
/team/vexxgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-vexxgaming-team_logo_image-54bf1c012e15c826-300x300.jpeg,VexX Gaming,1 members
/team/kick9,https://static-cdn.jtvnw.net/jtv_user_pictures/team-kick9-team_logo_image-73bef12cebfa8844-300x300.jpeg,Mobile Gamers,1 members
/team/squadplay,https://static-cdn.jtvnw.net/jtv_user_pictures/team-squadplay-team_logo_image-8233b52bf61977ed-300x300.jpeg,Squad Play,1 members
/team/teamwired,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamwired-team_logo_image-c2bf66261f86b730-300x300.png,Team Wired eSports,1 members
/team/game-spirit,https://static-cdn.jtvnw.net/jtv_user_pictures/team-game-spirit-team_logo_image-b2aee7d24896b931-300x300.jpeg,Game-Spirit,1 members
/team/feargaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-feargaming-team_logo_image-aad5b7d1a46849fa-300x300.png,Team FeaR,1 members
/team/teamfusion,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamfusion-team_logo_image-67aeccee46008e48-300x300.png,Team Fusion,1 members
/team/concollective,/theme/images/avatar.png,Con Collective,1 members
/team/mcs,/theme/images/avatar.png,Продажные стримы,1 members
/team/imperiumnewsnetwork,https://static-cdn.jtvnw.net/jtv_user_pictures/team-imperiumnewsnetwork-team_logo_image-0e1ff309ea790d39-300x300.png,Imperium News Network,1 members
/team/hitpointcz,https://static-cdn.jtvnw.net/jtv_user_pictures/team-hitpointcz-team_logo_image-ef2d9e8a28141300-300x300.png,Hitpoint TV,1 members
/team/havoksgaming,/theme/images/avatar.png,Just Toys Havoks,1 members
/team/managlow,/theme/images/avatar.png,Managlow,1 members
/team/milspecesports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-milspecesports-team_logo_image-fd32bd79ac239eeb-300x300.jpeg,MiLSPEC eSports,1 members
/team/nocturnsgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-nocturnsgaming-team_logo_image-bc2040b18f084280-300x300.png,Nocturns Gaming,1 members
/team/raventide,https://static-cdn.jtvnw.net/jtv_user_pictures/team-raventide-team_logo_image-e6d7482b3d0a1800-300x300.jpeg,Team Raventide,1 members
/team/thegaunerelite,/theme/images/avatar.png,TheGaunerElite,1 members
/team/fever,/theme/images/avatar.png,FEVER,1 members
/team/revelators,https://static-cdn.jtvnw.net/jtv_user_pictures/team-revelators-team_logo_image-cec9dd7f44586d21-300x300.png,Team of Saviors,1 members
/team/shinycentral,/theme/images/avatar.png,Shiny Central,1 members
/team/theklutzkingdom,/theme/images/avatar.png,The Klutz Kingdom,1 members
/team/thelongwar,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thelongwar-team_logo_image-c1b4ffbb5230f889-300x300.png,The Long War,1 members
/team/kfgc,/theme/images/avatar.png,Korea Fighting Game Community,1 members
/team/operationkino,https://static-cdn.jtvnw.net/jtv_user_pictures/team-operationkino-team_logo_image-80af881460c059f4-300x300.png,Operation Kino,1 members
/team/teamabduction,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamabduction-team_logo_image-d1e232232526c2ee-300x300.jpeg,Team Abduction,1 members
/team/dieluemmel,/theme/images/avatar.png,Die Lümmel,1 members
/team/chiefsesports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-chiefsesports-team_logo_image-cd2bf54475c39bbc-300x300.jpeg,Chiefs eSports Club,1 members
/team/clean,/theme/images/avatar.png,Clean,1 members
/team/fureur,https://static-cdn.jtvnw.net/jtv_user_pictures/team-fureur-team_logo_image-c839cf43964b3c7e-300x300.png,FUREUR,1 members
/team/socialscape,https://static-cdn.jtvnw.net/jtv_user_pictures/team-socialscape-team_logo_image-11e8210bceaf4e49-300x300.png,Socialscape,1 members
/team/tacbacnation,https://static-cdn.jtvnw.net/jtv_user_pictures/team-tacbacnation-team_logo_image-34b3982d210f8d31-300x300.png,TacBac Nation,1 members
/team/archdruid,https://static-cdn.jtvnw.net/jtv_user_pictures/team-archdruid-team_logo_image-dc8e4e4e31427394-300x300.png,Arch Druid,1 members
/team/pathofdiablo,/theme/images/avatar.png,Path of Diablo,1 members
/team/dayzdev,/theme/images/avatar.png,DayZ Development Team,1 members
/team/at,/theme/images/avatar.png,Warmane,1 members
/team/ez,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ez-team_logo_image-d166a7b1ce38b343-300x300.png,Team EZ,1 members
/team/modern,/theme/images/avatar.png,Modern,1 members
/team/teamfurox,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamfurox-team_logo_image-77f26e4421a24865-300x300.jpeg,Radio Esports,1 members
/team/teamchoco,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamchoco-team_logo_image-59d7b677d500aa4e-300x300.png,Choco Army,1 members
/team/infamous,https://static-cdn.jtvnw.net/jtv_user_pictures/team-infamous-team_logo_image-e0a573bc4866a2aa-300x300.png,Team InFamous,1 members
/team/acrstormers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-acrstormers-team_logo_image-7da0144b4d19dc43-300x300.jpeg,ACR Stormers,1 members
/team/teamsalt,/theme/images/avatar.png,Team Salt,1 members
/team/team2g,/theme/images/avatar.png,Team 2G,1 members
/team/prime,https://static-cdn.jtvnw.net/jtv_user_pictures/team-prime-team_logo_image-971cc56847ad284d-300x300.png,Prime,1 members
/team/gang,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gang-team_logo_image-b2b98c401abdb5c9-300x300.jpeg,The Gang,1 members
/team/limit,https://static-cdn.jtvnw.net/jtv_user_pictures/team-limit-team_logo_image-2907179f50e57993-300x300.png,Limit,1 members
/team/tridentesports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-tridentesports-team_logo_image-1fed2e360354c604-300x300.png,Trident Esports,1 members
/team/overpowered,/theme/images/avatar.png,Overpowered,1 members
/team/nexus,https://static-cdn.jtvnw.net/jtv_user_pictures/team-nexus-team_logo_image-295e722d22ff9bee-300x300.jpeg,Nexus Core,1 members
/team/teampokerstream,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teampokerstream-team_logo_image-1924aaae3d06a165-300x300.png,TeamPokerStream,1 members
/team/robotics,/theme/images/avatar.png,Robotics,1 members
/team/fromscratch,/theme/images/avatar.png,From Scratch,1 members
/team/evonetwork,https://static-cdn.jtvnw.net/jtv_user_pictures/team-evonetwork-team_logo_image-6edde5de0ea001d1-300x300.png,Evolution Network,1 members
/team/survivorscrew,/theme/images/avatar.png,Survivors Crew,1 members
/team/diversity,/theme/images/avatar.png,Diversity,1 members
/team/russiangamers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-russiangamers-team_logo_image-249d948b49f14bbc-300x300.png,1337.moscow - Russian Gaming Com,1 members
/team/uck-tv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-uck-tv-team_logo_image-8496697ae63bbfd3-300x300.png,UcK-TV,1 members
/team/stronk,https://static-cdn.jtvnw.net/jtv_user_pictures/team-stronk-team_logo_image-638afbcf30190a68-300x300.png,Stronk!,1 members
/team/planetsidebattles,/theme/images/avatar.png,Planetside Battles,1 members
/team/gamersuite,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gamersuite-team_logo_image-3de5c1b6f1b20c2a-300x300.png,P3P eSports,1 members
/team/team8esports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-team8esports-team_logo_image-2e9fe05c27c2af6b-300x300.png,Team 8 Esports,1 members
/team/teamcoast,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamcoast-team_logo_image-b7f0125fdf068cdf-300x300.jpeg,Team Coast,1 members
/team/honestly,/theme/images/avatar.png,Honestly,1 members
/team/vsl,/theme/images/avatar.png,VSL,1 members
/team/legendary,https://static-cdn.jtvnw.net/jtv_user_pictures/team-legendary-team_logo_image-858b573e53fcb63c-300x300.png,Legendary Luck,1 members
/team/gsc,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gsc-team_logo_image-f0560aeb90e3dc90-300x300.png,German Competitive Slayer,1 members
/team/tacoholics,https://static-cdn.jtvnw.net/jtv_user_pictures/team-tacoholics-team_logo_image-9651c823f77e2a39-300x300.png,Tacoholics,1 members
/team/cheersandbeards,/theme/images/avatar.png,Cheers and Beards,1 members
/team/fjarrnetwork,/theme/images/avatar.png,Fjarr Network,1 members
/team/esportshero,/theme/images/avatar.png,Esports Hero,1 members
/team/nvidia,/theme/images/avatar.png,NVIDIA,1 members
/team/arkrp,https://static-cdn.jtvnw.net/jtv_user_pictures/team-arkrp-team_logo_image-7ba8e01face1856c-300x300.png,ArkRP.com,1 members
/team/gamersensei,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gamersensei-team_logo_image-e5a4ec71acecf86e-300x300.png,Gamer Sensei,1 members
/team/gosutv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gosutv-team_logo_image-953ab7b357414be6-300x300.png,GosuTV,1 members
