"timestamp","full_sq","life_sq","floor","max_floor","material","build_year","num_room","kitch_sq","state","product_type","sub_area","kremlin_km"
"1051","2015-09-09",55.13,55.13,4,17,1,2016,2,9.1,2,"OwnerOccupier","Nagatinskij Zaton",8.644444429
"1052","2015-09-09",81.3,43.9,6,16,1,1998,3,10.1,2,"Investment","Mitino",18.53985878
"1053","2015-09-09",57.97,57.97,14,17,1,2015,2,10,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"1054","2015-09-09",84.8,45.8,12,17,1,2011,3,9.7,2,"Investment","Nekrasovka",19.4369908
"1055","2015-09-09",30.7,16.7,3,5,2,1958,1,5.4,2,"Investment","Severnoe Izmajlovo",12.38596163
"1056","2015-09-09",36.8,17.8,10,14,1,2003,1,10,3,"Investment","Juzhnoe Butovo",23.05048525
"1057","2015-09-09",63.4,63.4,8,17,1,2016,2,10,1,"OwnerOccupier","Kapotnja",16.94800819
"1058","2015-09-09",54.5,28.9,14,16,1,1987,2,10.1,3,"Investment","Kuncevo",12.11462641
"1059","2015-09-09",57.97,57.97,7,17,1,2016,2,10,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"1060","2015-09-09",81.9,38.2,17,22,6,2017,2,18.3,3,"OwnerOccupier","Nagornoe",8.468180406
"1061","2015-09-09",51.6,30.6,10,17,1,1988,2,8.4,3,"Investment","Caricyno",13.35672578
"1062","2015-09-09",54.4,32.3,13,17,1,1986,2,9.3,3,"Investment","Ramenki",9.572746757
"1063","2015-09-09",61.8,39.5,1,12,1,1975,3,8,3,"Investment","Bibirevo",14.83346649
"1064","2015-09-09",38.5,38.5,3,17,1,2016,1,8.5,1,"OwnerOccupier","Solncevo",16.95715522
"1065","2015-09-09",52.45,52.45,2,18,1,2016,2,10,1,"OwnerOccupier","Poselenie Vnukovskoe",25.55739296
"1066","2015-09-09",40.7,40.7,10,22,4,2016,1,10,1,"OwnerOccupier","Poselenie Shherbinka",28.15157234
"1067","2015-09-09",54.12,37,8,24,6,2017,2,9,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"1068","2015-09-09",51.7,61.9,2,17,1,2016,2,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"1069","2015-09-09",35.1,19.3,5,16,1,1985,1,10.1,2,"Investment","Orehovo-Borisovo Juzhnoe",17.66024982
"1070","2015-09-09",30.31,34.8,15,17,1,2016,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",25.60860086
"1071","2015-09-10",40,40,4,17,1,2016,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",21.90579236
"1072","2015-09-10",59.1,33.9,19,22,1,1966,2,10.2,2,"Investment","Juzhnoe Butovo",22.70161702
"1073","2015-09-10",80.56,50,15,24,6,2017,3,13,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"1074","2015-09-10",44.2,29,5,5,2,1960,2,5.8,3,"Investment","Timirjazevskoe",10.10021876
"1075","2015-09-10",33,20.7,8,8,2,1963,1,5.5,2,"Investment","Presnenskoe",5.63311823
"1076","2015-09-10",52.3,52.3,12,17,1,2015,2,10,1,"OwnerOccupier","Solncevo",16.95715522
"1077","2015-09-10",38.7,19.1,11,12,1,2005,1,7.4,2,"Investment","Kosino-Uhtomskoe",17.50821293
"1078","2015-09-10",38.4,23.7,4,9,2,1970,2,6.3,2,"Investment","Bogorodskoe",8.977490629
"1079","2015-09-10",46.5,31.1,4,5,5,1962,2,5.5,2,"Investment","Shhukino",11.55337591
"1080","2015-09-10",42.5,17.5,13,25,4,2009,1,9.3,3,"Investment","Rjazanskij",8.864728569
"1081","2015-09-10",52,30.5,6,17,1,2003,2,9.7,2,"Investment","Severnoe Izmajlovo",13.65424452
"1082","2015-09-10",41.9,41.9,4,17,1,2015,1,10,1,"OwnerOccupier","Poselenie Sosenskoe",19.52527113
"1083","2015-09-10",43.92,34.8,4,16,1,2017,1,10,1,"OwnerOccupier","Sviblovo",11.0178752
"1084","2015-09-10",41.9,26.5,5,5,1,1962,2,5.4,2,"Investment","Kuz'minki",11.6987407
"1085","2015-09-10",61.9,40,7,24,6,2017,2,10,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"1086","2015-09-10",51.7,34.8,3,3,6,2016,2,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"1087","2015-09-10",43.92,29.78,9,16,1,2015,1,10,1,"OwnerOccupier","Sviblovo",11.0178752
"1088","2015-09-10",79.1,62.1,3,15,1,2016,3,9.2,1,"OwnerOccupier","Poselenie Sosenskoe",20.19708984
"1089","2015-09-10",153.5,64,7,12,1,2016,3,10,1,"OwnerOccupier","Alekseevskoe",6.53808094
"1090","2015-09-10",28.05,52.3,12,17,1,2016,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",23.99671721
"1091","2015-09-10",55.7,42.1,4,5,2,1959,3,5.8,2,"Investment","Filevskij Park",8.067147668
"1092","2015-09-10",53.5,61.9,2,17,1,2017,2,10,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"1093","2015-09-11",43.8,29,5,5,2,1961,2,5.8,2,"Investment","Novogireevo",10.35665378
"1094","2015-09-11",76,37,3,17,4,2016,2,9.8,1,"OwnerOccupier","Danilovskoe",4.191218023
"1095","2015-09-11",58.3,38.8,1,9,1,1973,3,6,2,"Investment","Beskudnikovskoe",11.61326164
"1096","2015-09-11",42.73,40.1,6,25,1,2015,1,10,1,"OwnerOccupier","Mitino",18.7528432
"1097","2015-09-11",77.4,41.32,3,17,4,2016,3,10.1,1,"OwnerOccupier","Poselenie Sosenskoe",20.09291717
"1098","2015-09-11",32,16.8,3,12,1,1974,1,7.9,3,"Investment","Horoshevo-Mnevniki",8.674320938
"1099","2015-09-11",30.41,11.54,4,17,1,2016,1,8,1,"OwnerOccupier","Poselenie Vnukovskoe",25.51436382
"1100","2015-09-11",34.2,14.8,3,9,1,2001,1,10.8,3,"Investment","Juzhnoe Butovo",23.05048525
"1101","2015-09-11",74.9,45.3,7,14,1,1999,3,9.4,2,"Investment","Mar'ino",12.40341027
"1102","2015-09-11",57.69,62.1,3,17,1,2016,2,9.2,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"1103","2015-09-11",83.8,51.3,17,17,1,2013,3,10.8,3,"Investment","Nekrasovka",20.13034177
"1104","2015-09-11",54.05,54.05,4,15,4,2016,2,10,1,"OwnerOccupier","Poselenie Desjonovskoe",29.13376481
"1105","2015-09-11",40.1,40.1,15,21,6,2016,2,10,1,"OwnerOccupier","Strogino",14.11836337
"1106","2015-09-11",54.2,57.69,12,17,1,2016,2,9.9,1,"OwnerOccupier","Poselenie Vnukovskoe",25.60860086
"1107","2015-09-11",51.6,30.2,5,12,1,1999,2,8.6,3,"Investment","Juzhnoe Butovo",23.19508297
"1108","2015-09-11",44.8,29.7,5,5,2,1973,2,6.1,2,"Investment","Kosino-Uhtomskoe",15.39058423
"1109","2015-09-11",55.1,28.6,15,18,1,2013,2,9.1,1,"Investment","Mozhajskoe",13.86522957
"1110","2015-09-11",62.2,38.5,3,9,1,1973,3,8.3,3,"Investment","Novogireevo",11.0195991
"1111","2015-09-11",41.4,41.4,4,10,1,2016,1,9.6,1,"OwnerOccupier","Poselenie Vnukovskoe",25.5770049
"1112","2015-09-11",39.59,20,10,24,6,2017,1,8,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"1113","2015-09-12",79.09,59.38,8,17,4,2017,3,12,1,"OwnerOccupier","Nagatinskij Zaton",8.76547251
"1114","2015-09-12",74.2,43.6,13,17,1,1988,3,10,3,"Investment","Obruchevskoe",12.58901859
"1115","2015-09-12",58.6,33.7,15,22,1,1994,2,9.9,3,"Investment","Mitino",17.94890404
"1116","2015-09-12",39.25,16.6,15,19,1,2016,1,11.5,1,"OwnerOccupier","Poselenie Shherbinka",28.15157234
"1117","2015-09-12",61.6,31.9,2,17,1,2011,2,12.8,2,"Investment","Nekrasovka",19.50812898
"1118","2015-09-12",60.2,27.6,5,15,1,2009,2,10.8,2,"Investment","Juzhnoe Butovo",22.71535183
"1119","2015-09-12",83.91,54.2,13,17,1,2016,3,10.3,1,"OwnerOccupier","Poselenie Vnukovskoe",25.60860086
"1120","2015-09-12",60.6,33.9,6,16,1,1981,2,10.2,3,"Investment","Mar'ino",12.33585575
"1121","2015-09-12",45.68,25,10,12,4,2016,1,12,1,"OwnerOccupier","Filevskij Park",6.687230059
"1122","2015-09-12",41.3,26.2,3,5,2,1965,2,5.3,2,"Investment","Perovo",9.060126788
"1123","2015-09-12",42.5,42.5,6,15,4,2016,1,10,1,"OwnerOccupier","Poselenie Shherbinka",28.15157234
"1124","2015-09-12",36,21.2,5,9,1,1973,1,6.2,3,"Investment","Vostochnoe Degunino",11.85139434
"1125","2015-09-12",42.61,42.61,9,12,4,2016,1,10,1,"OwnerOccupier","Poselenie Shherbinka",28.78952874
"1126","2015-09-12",76,45,8,17,1,2013,3,12.9,3,"Investment","Nekrasovka",20.06935272
"1127","2015-09-12",52.8,30.2,9,14,1,1989,2,8.6,3,"Investment","Novo-Peredelkino",20.9589359
"1128","2015-09-14",91.1,57.4,4,25,1,1988,4,8.7,2,"Investment","Kon'kovo",13.10559551
"1129","2015-09-14",59.7,46.19,16,17,1,2017,2,11.4,1,"OwnerOccupier","Poselenie Desjonovskoe",29.13376481
"1130","2015-09-14",55.9,32.5,7,9,2,1998,2,8.2,4,"Investment","Tverskoe",2.840622114
"1131","2015-09-14",22.4,8.1,6,8,1,2017,1,8,1,"OwnerOccupier","Donskoe",5.08877305
"1132","2015-09-14",40,40,14,17,1,2015,1,9.7,1,"OwnerOccupier","Poselenie Vnukovskoe",21.90579236
"1133","2015-09-14",52.3,52.3,12,17,1,2015,2,9.7,1,"OwnerOccupier","Poselenie Vnukovskoe",21.90579236
"1134","2015-09-14",61.4,29.3,7,9,1,2003,2,11,2,"Investment","Juzhnoe Butovo",23.55384025
"1135","2015-09-14",59.7,64,13,17,1,2016,2,10,1,"OwnerOccupier","Poselenie Desjonovskoe",29.13376481
"1136","2015-09-14",38.6,20.8,2,12,1,1975,1,8.5,2,"Investment","Otradnoe",11.77811933
"1137","2015-09-14",58.3,36.9,5,9,1,1974,3,6,2,"Investment","Bibirevo",15.55732703
"1138","2015-09-14",52.45,25.7,11,11,1,2015,2,11.2,1,"OwnerOccupier","Tverskoe",0.072896553
"1139","2015-09-14",39.2,21,5,12,1,1976,1,8.7,2,"Investment","Juzhnoe Tushino",13.91848212
"1140","2015-09-14",46.19,61.6,9,17,1,2016,2,10,1,"OwnerOccupier","Poselenie Vnukovskoe",25.55739296
"1141","2015-09-14",93.3,53.7,5,17,1,2015,3,12,1,"OwnerOccupier","Pokrovskoe Streshnevo",13.15522847
"1142","2015-09-14",56.8,37,9,24,1,2016,2,10,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"1143","2015-09-14",56.6,35.4,7,9,2,1959,2,9.2,2,"Investment","Lomonosovskoe",9.081552342
"1144","2015-09-14",49,43.2,7,17,1,2016,1,8.6,1,"OwnerOccupier","Poselenie Sosenskoe",19.1706772
"1145","2015-09-14",65.88,35.26,9,17,1,2017,2,13.32,1,"OwnerOccupier","Poselenie Vnukovskoe",21.69476758
"1146","2015-09-14",59.5,32,2,17,1,2003,2,10.7,3,"Investment","Nagornoe",11.00633454
"1147","2015-09-14",38.8,40,9,17,1,2016,1,8.5,1,"OwnerOccupier","Solncevo",16.95715522
"1148","2015-09-14",44.5,26.6,2,25,4,2011,2,5.7,4,"Investment","Rjazanskij",8.864728569
"1149","2015-09-14",120,66.3,3,7,2,2007,2,22.8,1,"Investment","Donskoe",4.268243016
"1150","2015-09-14",53.5,21.5,9,26,4,2008,1,10,1,"Investment","Horoshevskoe",7.240599297
"1151","2015-09-15",46.19,46.8,10,10,1,2015,2,10.8,1,"OwnerOccupier","Poselenie Vnukovskoe",25.51436382
"1152","2015-09-15",75.5,45.1,6,14,1,1994,3,10,2,"Investment","Juzhnoe Butovo",22.8844846
"1153","2015-09-15",38.2,20.9,8,12,1,1974,1,8.7,2,"Investment","Otradnoe",11.88999524
"1154","2015-09-15",43.16,38.8,9,25,4,2016,1,10,4,"OwnerOccupier","Mitino",18.20669035
"1155","2015-09-15",68,68,8,17,1,2017,2,12,1,"OwnerOccupier","Pokrovskoe Streshnevo",13.51527856
"1156","2015-09-15",71,33.8,13,25,4,2009,2,9.2,2,"Investment","Rjazanskij",8.864728569
"1157","2015-09-15",38.48,20,13,17,1,2016,1,8,1,"OwnerOccupier","Poselenie Desjonovskoe",29.13376481
"1158","2015-09-15",64,64,8,17,1,2016,2,10,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"1159","2015-09-15",71.2,45.2,6,17,6,2008,3,10.4,3,"Investment","Lomonosovskoe",9.395569342
"1160","2015-09-15",32.4,19,6,9,1,1980,1,5.9,2,"Investment","Otradnoe",12.23076903
"1161","2015-09-15",60.6,31.1,7,9,2,1979,2,13.4,2,"Investment","Jasenevo",15.98794017
"1162","2015-09-15",80.56,51.76,13,17,1,2016,3,10.4,1,"OwnerOccupier","Nagatinskij Zaton",8.998980625
"1163","2015-09-15",35.9,20.1,3,12,5,1971,1,9.9,2,"Investment","Izmajlovo",8.807559671
"1164","2015-09-15",54.2,25.7,5,17,1,2016,2,10,1,"OwnerOccupier","Poselenie Vnukovskoe",25.51436382
"1165","2015-09-15",43.92,21.93,10,16,1,2015,1,9.3,1,"OwnerOccupier","Sviblovo",10.51446841
"1166","2015-09-15",32.24,37.8,7,15,1,2016,1,10.3,1,"OwnerOccupier","Poselenie Vnukovskoe",25.63285471
"1167","2015-09-15",73.8,43.4,10,17,1,1991,3,10.1,3,"Investment","Mar'ino",13.8371549
"1168","2015-09-15",35.15,41.9,9,12,1,2016,1,8.4,1,"OwnerOccupier","Poselenie Vnukovskoe",25.46298701
"1169","2015-09-15",54.66,54.66,2,3,1,2015,2,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"1170","2015-09-15",62.8,32.8,14,17,1,2013,2,12.9,3,"Investment","Nekrasovka",19.6854212
"1171","2015-09-15",62.2,36.1,12,18,4,2002,2,12,3,"Investment","Kuncevo",13.25110979
"1172","2015-09-15",54.05,61.6,9,17,1,2016,2,10,1,"OwnerOccupier","Tverskoe",0.072896553
"1173","2015-09-16",62.7,37.8,7,9,1,1974,3,7.9,3,"Investment","Losinoostrovskoe",14.30188819
"1174","2015-09-16",33.4,16.9,4,12,1,1974,1,8,3,"Investment","Teplyj Stan",15.421293
"1175","2015-09-16",72,72,3,17,1,2017,2,10,1,"OwnerOccupier","Pokrovskoe Streshnevo",13.51527856
"1176","2015-09-16",32.9,17.9,2,12,1,1978,1,6.6,3,"Investment","Otradnoe",12.45400367
"1177","2015-09-16",45.6,28.7,5,9,1,1973,2,5.9,2,"Investment","Juzhnoe Tushino",15.77303306
"1178","2015-09-16",68.5,37.1,17,23,4,2005,2,11.1,4,"Investment","Moskvorech'e-Saburovo",11.67224577
"1179","2015-09-16",50.81,43.2,1,17,1,2016,1,10,1,"OwnerOccupier","Poselenie Moskovskij",15.75024402
"1180","2015-09-16",33.8,18,3,12,5,1968,1,9.9,2,"Investment","Hovrino",14.3166453
"1181","2015-09-16",45.5,30.4,2,5,1,1963,2,5.2,2,"Investment","Kuz'minki",10.13915784
"1182","2015-09-16",43.8,15.04,7,15,6,2017,1,13.91,1,"OwnerOccupier","Poselenie Sosenskoe",20.19708984
"1183","2015-09-16",106.7,62.2,14,23,2,2009,3,14.6,1,"Investment","Ramenki",8.865997497
"1184","2015-09-16",45.8,28.7,9,9,2,1967,2,5.5,2,"Investment","Koptevo",10.00082155
"1185","2015-09-16",40,40,10,17,1,2016,1,8.6,1,"OwnerOccupier","Solncevo",16.95715522
"1186","2015-09-16",52.4,30.4,4,14,1,1999,2,10,2,"Investment","Mitino",18.80968625
"1187","2015-09-16",30.1,17.6,4,5,2,1960,1,5.8,3,"Investment","Marfino",8.151129276
"1188","2015-09-16",35.6,18.5,18,21,5,1991,1,8.3,2,"Investment","Pechatniki",9.943276942
"1189","2015-09-16",62.1,62.1,3,17,1,2016,2,9.8,1,"OwnerOccupier","Poselenie Vnukovskoe",21.90579236
"1190","2015-09-16",34.8,34.8,6,15,1,2016,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",25.46298701
"1191","2015-09-16",52.33,46.15,4,9,6,2015,1,11.4,1,"OwnerOccupier","Poselenie Pervomajskoe",37.39881404
"1192","2015-09-16",35.81,61.6,9,17,1,2016,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",23.99671721
"1193","2015-09-16",31.3,18.9,3,5,2,1959,1,5.7,3,"Investment","Fili Davydkovo",8.342451931
"1194","2015-09-16",48.6,48.6,5,22,6,2015,1,10,1,"OwnerOccupier","Jasenevo",16.26974103
"1195","2015-09-16",48.43,38.78,11,17,1,2015,2,11.2,1,"OwnerOccupier","Filevskij Park",7.14131138
"1196","2015-09-16",68,34.4,5,17,6,2001,2,11.8,3,"Investment","Preobrazhenskoe",8.04156803
"1197","2015-09-16",63.4,62.1,2,17,1,2016,2,9.2,1,"OwnerOccupier","Poselenie Vnukovskoe",22.22349985
"1198","2015-09-16",44.2,25.7,2,9,1,1974,2,5.9,3,"Investment","Pechatniki",9.683356154
"1199","2015-09-16",50.3,30.3,6,17,1,1998,2,8.3,3,"Investment","Mitino",19.56649515
"1200","2015-09-16",53.8,32.3,9,17,1,1992,2,9.3,3,"Investment","Donskoe",5.08877305
"1201","2015-09-16",52.8,31,3,7,2,1939,2,8.2,2,"Investment","Timirjazevskoe",7.181906849
"1202","2015-09-17",83.91,46.8,8,17,1,2016,3,10.2,2,"OwnerOccupier","Poselenie Vnukovskoe",25.63285471
"1203","2015-09-17",53.3,32,15,16,1,2001,2,9.1,2,"Investment","Juzhnoe Butovo",23.05048525
"1204","2015-09-17",46.19,46.19,7,15,4,2016,2,10,1,"OwnerOccupier","Poselenie Vnukovskoe",25.8257068
"1205","2015-09-17",64.47,46.77,5,7,6,2016,3,10,1,"OwnerOccupier","Poselenie Filimonkovskoe",28.85448479
"1206","2015-09-17",56.3,34.3,3,5,2,1960,2,7.6,3,"Investment","Severnoe Tushino",15.75729422
"1207","2015-09-17",34.2,34.2,22,22,6,2016,1,9.1,1,"OwnerOccupier","Horoshevo-Mnevniki",8.158155869
"1208","2015-09-17",64,64,5,17,1,2016,2,10,1,"OwnerOccupier","Solncevo",16.95715522
"1209","2015-09-17",63.7,31.3,2,3,1,2014,2,10.7,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"1210","2015-09-17",39.59,20,8,24,6,2017,1,9,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"1211","2015-09-17",54.05,54.05,13,13,1,2016,2,10,1,"OwnerOccupier","Poselenie Desjonovskoe",29.13376481
"1212","2015-09-17",30.31,44.03,11,17,1,2016,1,9.7,1,"OwnerOccupier","Poselenie Vnukovskoe",25.60860086
"1213","2015-09-17",75.8,43.5,3,22,1,1989,3,9.8,3,"Investment","Filevskij Park",6.18730411
"1214","2015-09-17",53.7,30.6,16,16,1,1976,2,8.5,2,"Investment","Meshhanskoe",4.144044921
"1215","2015-09-17",60.06,37,23,25,4,2016,2,10,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"1216","2015-09-17",34.8,35.15,5,13,1,2016,1,9.6,1,"OwnerOccupier","Poselenie Vnukovskoe",25.60860086
"1217","2015-09-17",39.75,34.12,15,17,1,2015,1,9.8,1,"OwnerOccupier","Sviblovo",11.0178752
"1218","2015-09-17",32.24,35.15,14,15,1,2016,1,8.6,1,"OwnerOccupier","Poselenie Vnukovskoe",25.60860086
"1219","2015-09-17",54.08,55.13,1,3,1,2015,2,7.5,1,"OwnerOccupier","Tverskoe",0.072896553
"1220","2015-09-17",41,20.7,6,14,1,2002,1,8.4,2,"Investment","Juzhnoe Medvedkovo",13.11130037
"1221","2015-09-17",90.9,38.8,2,2,5,2016,3,10,1,"OwnerOccupier","Tverskoe",0.072896553
"1222","2015-09-17",62.1,62.1,11,17,1,2016,2,9.8,1,"OwnerOccupier","Poselenie Vnukovskoe",21.90579236
"1223","2015-09-17",27.86,27.86,15,15,1,2016,1,9.8,1,"OwnerOccupier","Poselenie Vnukovskoe",25.63285471
"1224","2015-09-17",54.05,35,15,17,1,2016,2,8,1,"OwnerOccupier","Poselenie Desjonovskoe",29.13376481
"1225","2015-09-17",28.05,28.05,9,9,1,2015,1,8.4,1,"OwnerOccupier","Poselenie Vnukovskoe",25.63285471
"1226","2015-09-17",37.4,23,9,9,1,1963,2,7.2,2,"Investment","Severnoe Izmajlovo",13.88718533
"1227","2015-09-17",31.7,17.4,8,9,1,1966,1,6.8,3,"Investment","Levoberezhnoe",14.3991404
"1228","2015-09-17",84.5,64,5,22,1,2016,3,11.7,1,"OwnerOccupier","Poselenie Vnukovskoe",22.45027177
"1229","2015-09-18",47.9,30.5,11,12,1,1972,2,6.8,3,"Investment","Birjulevo Vostochnoe",17.36192273
"1230","2015-09-18",54.2,32,9,16,1,1999,2,9.2,3,"Investment","Mitino",18.41428008
"1231","2015-09-18",38.7,19.1,7,12,1,1996,1,8.4,2,"Investment","Vyhino-Zhulebino",15.7434678
"1232","2015-09-18",74.6,45.7,1,16,1,1982,3,10.3,3,"Investment","Rjazanskij",11.50656505
"1233","2015-09-18",45.3,28.5,3,5,1,1966,2,5.6,2,"Investment","Gol'janovo",12.14894193
"1234","2015-09-18",77.67,53.7,2,2,1,2015,3,10.7,1,"OwnerOccupier","Sviblovo",11.0178752
"1235","2015-09-18",53.6,30.1,6,12,1,1982,2,8.5,2,"Investment","Babushkinskoe",13.59380276
"1236","2015-09-18",57.9,35,8,17,1,2016,2,8,1,"OwnerOccupier","Poselenie Desjonovskoe",29.13376481
"1237","2015-09-18",76.1,45.4,10,17,1,1992,3,10.2,2,"Investment","Mitino",20.17608266
"1238","2015-09-18",47.5,30.6,8,9,1,1971,2,6,2,"Investment","Severnoe Tushino",15.5800452
"1239","2015-09-18",58.4,32.3,9,17,1,1993,2,10.1,2,"Investment","Golovinskoe",11.66932521
"1240","2015-09-18",52.3,62.1,11,17,1,2016,2,9.6,1,"OwnerOccupier","Solncevo",16.95715522
"1241","2015-09-18",46.19,62.1,14,14,1,2016,2,11.8,1,"OwnerOccupier","Poselenie Vnukovskoe",23.99671721
"1242","2015-09-18",44.03,43.2,7,17,1,2016,1,8.6,1,"OwnerOccupier","Poselenie Sosenskoe",22.56765524
"1243","2015-09-18",38.9,20.7,8,12,1,2003,1,8.6,3,"Investment","Juzhnoe Butovo",23.05048525
"1244","2015-09-18",64.67,64.67,10,17,1,2016,2,11.8,1,"OwnerOccupier","Sviblovo",10.51446841
"1245","2015-09-18",39.2,39.2,6,17,1,2016,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",22.37012991
"1246","2015-09-18",35.1,19.1,7,12,5,1971,1,9.6,3,"Investment","Savelovskoe",5.093091417
"1247","2015-09-18",57.4,30.4,13,22,4,2012,2,10.7,3,"Investment","Nekrasovka",19.15370838
"1248","2015-09-18",44.83,37.8,2,10,4,2016,2,10,1,"OwnerOccupier","Poselenie Vnukovskoe",26.09065944
"1249","2015-09-18",62.8,32.7,12,17,1,2013,2,12.9,2,"Investment","Nekrasovka",19.6854212
"1250","2015-09-18",43.6,29.3,4,5,2,1960,2,5.4,2,"Investment","Perovo",10.38094389
"1251","2015-09-18",45.7,30.5,2,5,5,1961,2,5.5,2,"Investment","Vostochnoe Izmajlovo",12.10958162
"1252","2015-09-19",40,34.12,14,17,1,2015,1,9.7,1,"OwnerOccupier","Poselenie Vnukovskoe",21.90579236
"1253","2015-09-19",68.6,41,3,13,2,1955,3,8.3,3,"Investment","Danilovskoe",5.078012049
"1254","2015-09-19",39.8,17.8,10,15,1,2009,1,8.7,3,"Investment","Marfino",8.052556576
"1255","2015-09-19",40.95,40.95,11,11,1,2016,1,9.1,1,"OwnerOccupier","Poselenie Vnukovskoe",23.99671721
"1256","2015-09-19",51.7,30.2,2,9,1,2000,2,8.5,3,"Investment","Juzhnoe Butovo",23.92108529
"1257","2015-09-19",37.7,37.7,8,15,4,2016,1,8,1,"OwnerOccupier","Poselenie Shherbinka",28.15157234
"1258","2015-09-19",77.64,77.64,23,25,1,2016,3,12,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"1259","2015-09-21",61.8,43.6,4,9,1,1977,3,6.1,2,"Investment","Jasenevo",17.33940686
"1260","2015-09-21",37.4,19,3,17,1,2013,1,7,3,"Investment","Nekrasovka",19.6226091
"1261","2015-09-21",39.2,39.2,17,17,1,2016,1,9.8,1,"OwnerOccupier","Solncevo",16.95715522
"1262","2015-09-21",53.82,53.82,1,3,1,2017,2,10,1,"OwnerOccupier","Poselenie Novofedorovskoe",51.34968656
"1263","2015-09-21",52.8,29.3,5,12,1,1977,2,11.2,2,"Investment","Kosino-Uhtomskoe",17.44969132
"1264","2015-09-21",54.2,51.46,4,15,4,2016,2,9,1,"OwnerOccupier","Poselenie Vnukovskoe",26.39767985
"1265","2015-09-21",52.3,52.3,9,17,1,2015,2,8.5,1,"OwnerOccupier","Solncevo",16.95715522
"1266","2015-09-21",39.5,17.6,5,14,1,2006,1,8.7,2,"Investment","Perovo",11.40800389
"1267","2015-09-21",53.2,30.3,8,12,1,1983,2,8.4,2,"Investment","Bibirevo",15.8203709
"1268","2015-09-21",117.6,52.45,2,2,1,2015,4,10.1,1,"OwnerOccupier","Tverskoe",0.072896553
"1269","2015-09-21",80.66,80.66,18,22,6,2017,3,12,1,"OwnerOccupier","Nagatinskij Zaton",8.472016469
"1270","2015-09-21",79.2,79.2,12,17,1,2016,3,10,1,"OwnerOccupier","Solncevo",16.95715522
"1271","2015-09-21",46.19,54.2,4,15,1,2016,2,10,1,"OwnerOccupier","Poselenie Vnukovskoe",25.46298701
"1272","2015-09-21",37.2,37.2,6,6,6,2017,1,10,1,"OwnerOccupier","Poselenie Sosenskoe",20.09291717
"1273","2015-09-21",59.4,32.9,10,22,1,1997,2,10.1,3,"Investment","Severnoe Tushino",17.00370455
"1274","2015-09-21",40,40,7,17,1,2016,1,10.9,1,"OwnerOccupier","Poselenie Vnukovskoe",22.10845069
"1275","2015-09-21",112.3,69.4,7,14,1,1998,4,12.4,3,"Investment","Mitino",20.03480226
"1276","2015-09-21",54.2,54.2,6,15,1,2015,2,9.2,1,"OwnerOccupier","Poselenie Vnukovskoe",25.46298701
"1277","2015-09-21",51.2,30.5,7,17,1,1998,2,8.3,2,"Investment","Obruchevskoe",10.08225973
"1278","2015-09-21",45.7,30.4,2,5,1,1960,2,5.3,2,"Investment","Ajeroport",6.843821883
"1279","2015-09-21",35.15,40,10,10,1,2016,1,9.1,1,"OwnerOccupier","Poselenie Vnukovskoe",23.99671721
"1280","2015-09-21",28.05,28.05,17,17,1,2017,1,8.4,1,"OwnerOccupier","Poselenie Vnukovskoe",23.99671721
"1281","2015-09-21",66.9,46.4,12,14,1,1974,3,7.9,3,"Investment","Golovinskoe",11.59897275
"1282","2015-09-21",79.6,45,10,17,1,2008,3,12.8,3,"Investment","Juzhnoe Medvedkovo",13.67989187
"1283","2015-09-21",26.99,19.09,2,21,6,2016,1,9,1,"OwnerOccupier","Poselenie Filimonkovskoe",27.00081593
"1284","2015-09-21",37.3,22.2,5,9,1,1965,2,7.5,2,"Investment","Losinoostrovskoe",13.20558618
"1285","2015-09-21",42.8,28.8,1,9,2,1972,2,5.3,2,"Investment","Izmajlovo",8.865020222
"1286","2015-09-21",52.3,52.3,10,17,1,2015,2,11,1,"OwnerOccupier","Poselenie Vnukovskoe",21.99441881
"1287","2015-09-21",54.2,58.2,6,17,1,2015,2,10,1,"OwnerOccupier","Poselenie Vnukovskoe",23.99671721
